id,Название вакансии,Минимальная зарплата,Максимальная зарплата,Валюта,Категория,Детальные категории,Город,Метро,Линия метро,Цвет линии метро,Адрес,Id компании,Индуcтрия,Кол-во персонала в компании,Кол-во размещенных вакансий,Название компании,Опыт,График работы,Образование,Широта,Долгота,ссылка
48625664,Специалист по работе с клиентами (физические лица),48000,0,rub,"['Продажи', 'Банки, инвестиции, лизинг']","['Call Center', 'Другое', 'Начало карьеры, мало опыта', 'Другое', 'Начало карьеры, мало опыта']",Ульяновск,[],[],[],"Ульяновск, Октябрьская улица, 22Гк4",235578,,более 5000,62.0,Банк ВТБ,Без опыта,Полный рабочий день,Не имеет значения,54.296795,48.326225,https://ulyanovsk.superjob.ru/vakansii/specialist-po-rabote-s-klientami-48625664.html
51125097,Оператор call-центра,50000,0,rub,"['Продажи', 'Банки, инвестиции, лизинг']","['Call Center', 'Товары народного потребления', 'Услуги для бизнеса', 'Начало карьеры, мало опыта', 'Продажа банковских продуктов']",Саратов,[],[],[],"Саратов, Шелковичная улица, 186",235578,,более 5000,62.0,Банк ВТБ,Без опыта,Полный рабочий день,Не имеет значения,51.542385,45.970665,https://saratov.superjob.ru/vakansii/operator-call-centra-51125097.html
51125098,Оператор call-центра,50000,0,rub,"['Продажи', 'Банки, инвестиции, лизинг']","['Call Center', 'Товары народного потребления', 'Услуги для бизнеса', 'Начало карьеры, мало опыта', 'Продажа банковских продуктов']",Энгельс,[],[],[],"Саратов, Шелковичная улица, 186",235578,,более 5000,62.0,Банк ВТБ,Без опыта,Полный рабочий день,Не имеет значения,51.542385,45.970665,https://engels.superjob.ru/vakansii/operator-call-centra-51125098.html
51125141,Специалист по обработке обращений (входящая линия),50000,0,rub,"['Продажи', 'Банки, инвестиции, лизинг']","['Call Center', 'Товары народного потребления', 'Услуги для бизнеса', 'Начало карьеры, мало опыта', 'Продажа банковских продуктов']",Саратов,[],[],[],"Саратов, Шелковичная улица, 186",235578,,более 5000,62.0,Банк ВТБ,Без опыта,Сменный график работы,Не имеет значения,51.542385,45.970665,https://saratov.superjob.ru/vakansii/specialist-po-obrabotke-obraschenij-51125141.html
51732094,Банковский сотрудник,60000,0,rub,"['Банки, инвестиции, лизинг']",['Продажа банковских продуктов'],Коченево,[],[],[],"Новосибирская область, рабочий посёлок Коченёво, Мало-Кузнецкая улица",235578,,более 5000,62.0,Банк ВТБ,От 1 года,Полный рабочий день,Среднее специальное,55.022942,82.202972,https://kochenevo.superjob.ru/vakansii/bankovskij-sotrudnik-51732094.html
51769098,Ведущий специалист по работе со счетами юридических лиц,0,0,rub,"['Банки, инвестиции, лизинг']","['Банковская бухгалтерия', 'Расчёты и обработка платежей, касса', 'Риски', 'Управление активами']",Улан-Удэ,[],[],[],"Республика Бурятия, Улан-Удэ, Ботаническая улица, 3А",235578,,более 5000,62.0,Банк ВТБ,От 1 года,Полный рабочий день,Не имеет значения,51.842255,107.62928,https://ulan-ude.superjob.ru/vakansii/veduschij-specialist-po-rabote-so-schetami-yuridicheskih-lic-51769098.html
51781751,Customer Journey Expert / Эксперт по клиентским путям в команду нотификации,0,0,rub,"['Банки, инвестиции, лизинг']","['Продажа банковских продуктов', 'Другое']",Москва,['Арбатская'],['Филёвская'],['blue'],"Москва, улица Воздвиженка, 9",235578,,более 5000,62.0,Банк ВТБ,От 1 года,Полный рабочий день,Не имеет значения,55.75259,37.604752,https://www.superjob.ru/vakansii/customer-journey-expert-51781751.html
51858449,Старший кассир банка,0,0,rub,"['Банки, инвестиции, лизинг']","['Расчёты и обработка платежей, касса']",Комсомольск-на-Амуре,[],[],[],"Хабаровский край, Комсомольск-на-Амуре, улица Аллея Труда, 64",235578,,более 5000,62.0,Банк ВТБ,От 1 года,Полный рабочий день,Не имеет значения,50.530094,136.999634,https://komsomolsk-na-amure.superjob.ru/vakansii/starshij-kassir-banka-51858449.html
51866096,Кредитный специалист в отделение Почты России,60000,0,rub,"['Банки, инвестиции, лизинг']","['Кредитование физических лиц', 'Кредитование юридических лиц']",Татарск,[],[],[],"Новосибирская область, Татарск",235578,,более 5000,62.0,Банк ВТБ,От 1 года,Полный рабочий день,Не имеет значения,55.219448,75.973373,https://tatarsk.superjob.ru/vakansii/kreditnyj-specialist-v-otdelenie-pochty-rossii-51866096.html
11666413,Риелтор (м. Братиславская),150000,0,rub,"['Продажи', 'Строительство, проектирование, недвижимость', 'Банки, инвестиции, лизинг']","['Агентства недвижимости, оценка недвижимости', 'Другое', 'Начало карьеры, мало опыта', 'Другое', 'Ипотека']",Москва,"['Люблино', 'Братиславская', 'Марьино', 'Зябликово', 'Шипиловская', 'Борисово']","['Люблинско-Дмитровская', 'Люблинско-Дмитровская', 'Люблинско-Дмитровская', 'Люблинско-Дмитровская', 'Люблинско-Дмитровская', 'Люблинско-Дмитровская']","['lime', 'lime', 'lime', 'lime', 'lime', 'lime']","Москва, Братиславская улица, 26",186972,,1000 — 5000,195.0,ИНКОМ - Недвижимость,Без опыта,Полный рабочий день,Среднее специальное,55.654308,37.763737,https://www.superjob.ru/vakansii/rieltor-11666413.html
12140854,"Менеджер по работе с клиентами (новостройки, вторичный рынок жилья)",150000,0,rub,"['Спорт, фитнес, салоны красоты, SPA', 'Страхование', 'Продажи', 'Строительство, проектирование, недвижимость', 'Банки, инвестиции, лизинг']","['Салоны красоты / SPA', 'Страхование недвижимости, ипотечное страхование', 'Агентства недвижимости, оценка недвижимости', 'Начало карьеры, мало опыта', 'Кредитование физических лиц']",Балашиха,[],[],[],,186972,,1000 — 5000,195.0,ИНКОМ - Недвижимость,Без опыта,Полный рабочий день,Неполное высшее,,,https://balashiha.superjob.ru/vakansii/menedzher-po-rabote-s-klientami-12140854.html
11310595,"Эксперт по продаже недвижимости, м. Сокол",150000,0,rub,"['Продажи', 'Строительство, проектирование, недвижимость', 'Банки, инвестиции, лизинг']","['Агентства недвижимости, оценка недвижимости', 'Строительно-отделочные материалы', 'Другое', 'Документарные операции', 'Продажа банковских продуктов']",Москва,"['Динамо', 'Аэропорт', 'Сокол', 'Войковская', 'Водный стадион', 'Речной вокзал', 'ЦСКА', 'Петровский парк', 'Ховрино', 'Беломорская']","['Замоскворецкая', 'Замоскворецкая', 'Замоскворецкая', 'Замоскворецкая', 'Замоскворецкая', 'Замоскворецкая', 'Большая кольцевая линия', 'Большая кольцевая линия', 'МЦД3', 'Замоскворецкая']","['green', 'green', 'green', 'green', 'green', 'green', 'cian', 'cian', 'orangered', 'green']",,186972,,1000 — 5000,195.0,ИНКОМ - Недвижимость,Без опыта,Полный рабочий день,Среднее специальное,,,https://www.superjob.ru/vakansii/ekspert-po-prodazhe-nedvizhimosti-11310595.html
12152463,"Агент по недвижимости на вторичном рынке жилья (новостройки, вторичное жилье)",150000,0,rub,"['Административная работа, секретариат, АХО', 'Туризм, гостиницы, общественное питание', 'Спорт, фитнес, салоны красоты, SPA', 'Продажи', 'Банки, инвестиции, лизинг']","['Делопроизводство', 'Рестораны, кафе, столовые, фастфуд', 'Другое', 'Агентства недвижимости, оценка недвижимости', 'Ипотека']",Москва,"['Бульвар Рокоссовского', 'Черкизовская', 'Преображенская площадь', 'Бауманская', 'Электрозаводская', 'Семёновская', 'Партизанская', 'Измайловская', 'Первомайская', 'Щёлковская']","['МЦК', 'Сокольническая', 'Сокольническая', 'Арбатско-Покровская', 'МЦД3', 'Арбатско-Покровская', 'Арбатско-Покровская', 'Арбатско-Покровская', 'Арбатско-Покровская', 'Арбатско-Покровская']","['lightpink', 'red', 'red', 'darkblue', 'orangered', 'darkblue', 'darkblue', 'darkblue', 'darkblue', 'darkblue']","Москва, 9-я Парковая улица, 59к1",186972,,1000 — 5000,195.0,ИНКОМ - Недвижимость,Без опыта,Полный рабочий день,Среднее специальное,55.807804,37.798141,https://www.superjob.ru/vakansii/agent-po-nedvizhimosti-na-vtorichnom-rynke-zhilya-12152463.html
44974694,Менеджер по работе с клиентами в сфере недвижимости,150000,0,rub,"['Спорт, фитнес, салоны красоты, SPA', 'Банки, инвестиции, лизинг', 'Продажи']","['Косметология', 'Продажа банковских продуктов', 'Начало карьеры, мало опыта', 'Начало карьеры, мало опыта', 'Логистика']",Москва,"['Щукинская', 'Тушинская', 'Сходненская', 'Планерная', 'Спартак', 'Стрешнево', 'Ховрино', 'Покровское-Стрешнево', 'Молжаниново', 'Химки']","['МЦД2', 'МЦД2', 'Таганско-Краснопресненская', 'Таганско-Краснопресненская', 'Таганско-Краснопресненская', 'МЦД2', 'МЦД3', 'МЦД2', 'МЦД3', 'МЦД3']","['fuchsia', 'fuchsia', 'violet', 'violet', 'violet', 'fuchsia', 'orangered', 'fuchsia', 'orangered', 'orangered']","Москва, улица Героев Панфиловцев, 8к1",186972,,1000 — 5000,195.0,ИНКОМ - Недвижимость,Без опыта,Полный рабочий день,Среднее специальное,55.854839,37.439274,https://www.superjob.ru/vakansii/menedzher-po-rabote-s-klientami-v-sfere-nedvizhimosti-44974694.html
50313941,Менеджер по работе с клиентами/ Главный специалист отдела по обслуживанию физических лиц,0,0,rub,"['Банки, инвестиции, лизинг', 'Продажи']","['Кредитование физических лиц', 'Продажа банковских продуктов', 'Расчёты и обработка платежей, касса', 'Товары народного потребления', 'Услуги для бизнеса']",Ялта,[],[],[],"Республика Крым, Ялта, Московская улица, 31Б",3610126,,500 — 1000,10.0,ГЕНБАНК,Без опыта,Полный рабочий день,Среднее специальное,44.505394,34.169262,https://yalta.superjob.ru/vakansii/menedzher-po-rabote-s-klientami-50313941.html
50315966,"Менеджер-контролер, Специалист по работе с клиентами, Менеджер в банк",56000,0,rub,"['Административная работа, секретариат, АХО', 'Банки, инвестиции, лизинг', 'Продажи']","['АХО', 'Кредитование физических лиц', 'Продажа банковских продуктов', 'Товары народного потребления', 'Услуги для бизнеса']",Симферополь,[],[],[],"Республика Крым, Симферополь, Севастопольская улица, 13",3610126,,500 — 1000,10.0,ГЕНБАНК,Без опыта,Полный рабочий день,Среднее специальное,44.942867,34.096481,https://simferopol.superjob.ru/vakansii/menedzher-kontroler-50315966.html
50315942,"Менеджер-кассир отдела по обслуживанию физических лиц, Кассир в банк",50000,0,rub,"['Бухгалтерия, финансы, аудит', 'Банки, инвестиции, лизинг', 'Продажи']","['Кассовые операции', 'Кредитование физических лиц', 'Продажа банковских продуктов', 'Товары народного потребления', 'Услуги для бизнеса']",Симферополь,[],[],[],"Республика Крым, Симферополь, улица Горького, 32",3610126,,500 — 1000,10.0,ГЕНБАНК,Без опыта,Полный рабочий день,Среднее специальное,44.953205,34.09182,https://simferopol.superjob.ru/vakansii/menedzher-kassir-otdela-po-obsluzhivaniyu-fizicheskih-lic-50315942.html
51754565,Менеджер прямых продаж (Херсонская область),56000,0,rub,"['Банки, инвестиции, лизинг', 'Продажи']","['Продажа банковских продуктов', 'Услуги для бизнеса', 'Другое']",Курск,[],[],[],,17172,,более 5000,43.0,"ПАО ""Банк ПСБ""",Без опыта,Полный рабочий день,Не имеет значения,,,https://kursk.superjob.ru/vakansii/menedzher-pryamyh-prodazh-51754565.html
51773256,Специалист по взысканию проблемной задолженности,100000,0,rub,"['Банки, инвестиции, лизинг']",['Залоги и проблемная задолженность'],Пятигорск,[],[],[],,4955244,,менее 50,3.0,ПКО ВЕКТОР,Без опыта,Частичная занятость / Совместительство,Не имеет значения,,,https://pyatigorsk.superjob.ru/vakansii/specialist-po-vzyskaniyu-problemnoj-zadolzhennosti-51773256.html
