id,Название вакансии,Минимальная зарплата,Максимальная зарплата,Валюта,Категория,Детальные категории,Город,Метро,Линия метро,Цвет линии метро,Адрес,Id компании,Индуcтрия,Кол-во персонала в компании,Кол-во размещенных вакансий,Название компании,Опыт,График работы,Образование,Широта,Долгота,ссылка
51702792,"Грузчик, мерчандайзер в магазин",68000,75000,rub,"['Строительство, проектирование, недвижимость', 'Банки, инвестиции, лизинг']","['Благоустройство территорий', 'Отопление, вентиляция и кондиционирование', 'Строительно-монтажные работы', 'Начало карьеры, мало опыта']",Москва,['Кунцевская'],['МЦД1'],['darkorange'],"Москва, Западный административный округ, район Кунцево",75401,,более 5000,3198.0,"""БЭСТ ПРАЙС"" / Fix Price",Без опыта,Полный рабочий день,Не имеет значения,55.739342,37.403378,https://www.superjob.ru/vakansii/gruzchik-51702792.html
47628549,Кассир,69000,0,rub,"['Бухгалтерия, финансы, аудит', 'Банки, инвестиции, лизинг', 'Продажи']","['Кассовые операции', 'Расчёты и обработка платежей, касса', 'Строительно-отделочные материалы', 'Товары народного потребления', 'Начало карьеры, мало опыта']",Москва,[],[],[],"Московская область, городской округ Красногорск, Новорижское шоссе, 26-й километр, с1",3551066,,более 5000,43.0,Твой Дом,Без опыта,Полный рабочий день,Не имеет значения,55.785988,37.246162,https://www.superjob.ru/vakansii/kassir-47628549.html
51781751,Customer Journey Expert / Эксперт по клиентским путям в команду нотификации,0,0,rub,"['Банки, инвестиции, лизинг']","['Продажа банковских продуктов', 'Другое']",Москва,['Арбатская'],['Филёвская'],['blue'],"Москва, улица Воздвиженка, 9",235578,,более 5000,62.0,Банк ВТБ,От 1 года,Полный рабочий день,Не имеет значения,55.75259,37.604752,https://www.superjob.ru/vakansii/customer-journey-expert-51781751.html
51797954,Менеджер по сопровождению,65000,0,rub,"['Банки, инвестиции, лизинг', 'Продажи']","['Продажа банковских продуктов', 'Товары народного потребления', 'Услуги для бизнеса']",Москва,[],[],[],"Москва, Ленинградский проспект, 80Г",72326,,1000 — 5000,106.0,Образовательный холдинг СИНЕРГИЯ,От 1 года,Полный рабочий день,Не имеет значения,55.811157,37.509998,https://www.superjob.ru/vakansii/menedzher-po-soprovozhdeniyu-51797954.html
51845539,Курьер подработка,0,210500,rub,"['Дизайн', 'Банки, инвестиции, лизинг', 'Сырье']","['Мода\xa0и\xa0Аксессуары', 'Банковская бухгалтерия', 'Уголь']",Москва,[],[],[],"Московская область, городской округ Мытищи, посёлок Нагорное, ЖК Датский Квартал, улица Полковника Романова, 5",4063471,,более 5000,892.0,Самокат,Без опыта,Полный рабочий день,Не имеет значения,55.901749,37.639149,https://www.superjob.ru/vakansii/kurer-podrabotka-51845539.html
51847718,Финансовый менеджер/менеджер проекта,90000,0,rub,"['Банки, инвестиции, лизинг']","['Финансовый анализ и контроль', 'Финансовая отчётность']",Москва,"['Волгоградский проспект', 'Дубровка']","['Таганско-Краснопресненская', 'МЦК']","['violet', 'lightpink']","Москва, Шарикоподшипниковская улица, 9",4273444,,менее 50,1.0,"РООИ ""Здоровье человека""",От 3 лет,Полный рабочий день,Не имеет значения,55.721565,37.672035,https://www.superjob.ru/vakansii/finansovyj-menedzher-51847718.html
51838650,Специалист внутреннего финансового аудита,70000,150000,rub,"['Бухгалтерия, финансы, аудит', 'Банки, инвестиции, лизинг']","['Бухгалтерский учет', 'Финансовый анализ и контроль', 'Финансовый менеджмент', 'Торговое финансирование', 'Финансовый анализ и контроль']",Москва,[],[],[],"Москва, Беговая улица, 2Г",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 1 года,Полный рабочий день,Не имеет значения,55.774303,37.555859,https://www.superjob.ru/vakansii/specialist-vnutrennego-finansovogo-audita-51838650.html
51834128,Finance specialist,100000,200000,rub,"['Бухгалтерия, финансы, аудит', 'Банки, инвестиции, лизинг']","['Финансовый менеджмент', 'Торговое финансирование', 'Финансовый анализ и контроль']",Москва,[],[],[],"Московская область, городской округ Красногорск, посёлок городского типа Путилково, территория Гринвуд, с19",4960203,,менее 50,1.0,Yufan Group,От 3 лет,Полный рабочий день,Не имеет значения,55.868618,37.403259,https://www.superjob.ru/vakansii/finance-specialist-51834128.html
51860826,Специалист по взысканию задолженности,700,1800,usd,"['Банки, инвестиции, лизинг']",['Залоги и проблемная задолженность'],Москва,[],[],[],,4959207,,менее 50,6.0,Шалин Оскар Андреевич,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/specialist-po-vzyskaniyu-zadolzhennosti-51860826.html
51865261,Менеджер по сопровождению,140000,200000,rub,"['Банки, инвестиции, лизинг', 'Продажи']","['Продажа банковских продуктов', 'Товары народного потребления', 'Услуги для бизнеса']",Москва,['Сокол'],['Замоскворецкая'],['green'],"Москва, Ленинградский проспект, 80Г",72326,,1000 — 5000,106.0,Образовательный холдинг СИНЕРГИЯ,От 1 года,Полный рабочий день,Не имеет значения,55.811157,37.509998,https://www.superjob.ru/vakansii/menedzher-po-soprovozhdeniyu-51865261.html
11666413,Риелтор (м. Братиславская),150000,0,rub,"['Продажи', 'Строительство, проектирование, недвижимость', 'Банки, инвестиции, лизинг']","['Агентства недвижимости, оценка недвижимости', 'Другое', 'Начало карьеры, мало опыта', 'Другое', 'Ипотека']",Москва,"['Люблино', 'Братиславская', 'Марьино', 'Зябликово', 'Шипиловская', 'Борисово']","['Люблинско-Дмитровская', 'Люблинско-Дмитровская', 'Люблинско-Дмитровская', 'Люблинско-Дмитровская', 'Люблинско-Дмитровская', 'Люблинско-Дмитровская']","['lime', 'lime', 'lime', 'lime', 'lime', 'lime']","Москва, Братиславская улица, 26",186972,,1000 — 5000,1010.0,ИНКОМ - Недвижимость,Без опыта,Полный рабочий день,Среднее специальное,55.654308,37.763737,https://www.superjob.ru/vakansii/rieltor-11666413.html
11310595,"Эксперт по продаже недвижимости, м. Сокол",150000,0,rub,"['Продажи', 'Строительство, проектирование, недвижимость', 'Банки, инвестиции, лизинг']","['Агентства недвижимости, оценка недвижимости', 'Строительно-отделочные материалы', 'Другое', 'Документарные операции', 'Продажа банковских продуктов']",Москва,"['Динамо', 'Аэропорт', 'Сокол', 'Войковская', 'Водный стадион', 'Речной вокзал', 'ЦСКА', 'Петровский парк', 'Ховрино', 'Беломорская']","['Замоскворецкая', 'Замоскворецкая', 'Замоскворецкая', 'Замоскворецкая', 'Замоскворецкая', 'Замоскворецкая', 'Большая кольцевая линия', 'Большая кольцевая линия', 'МЦД3', 'Замоскворецкая']","['green', 'green', 'green', 'green', 'green', 'green', 'cian', 'cian', 'orangered', 'green']",,186972,,1000 — 5000,1010.0,ИНКОМ - Недвижимость,Без опыта,Полный рабочий день,Среднее специальное,,,https://www.superjob.ru/vakansii/ekspert-po-prodazhe-nedvizhimosti-11310595.html
12207589,Менеджер по работе с недвижимостью на вторичном рынке / Стажер,150000,0,rub,"['Продажи', 'Банки, инвестиции, лизинг']","['Агентства недвижимости, оценка недвижимости', 'ГСМ, нефть', 'Ипотека', 'Кредитование физических лиц', 'Продажа банковских продуктов']",Москва,"['Медведково', 'Бабушкинская', 'Свиблово', 'Алтуфьево', 'Бибирево', 'Отрадное', 'Владыкино', 'Петровско-Разумовская', 'Тимирязевская', 'Селигерская']","['Калужско-Рижская', 'Калужско-Рижская', 'Калужско-Рижская', 'Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская', 'МЦК', 'МЦД3', 'МЦД1', 'Люблинско-Дмитровская']","['orange', 'orange', 'orange', 'gray', 'gray', 'gray', 'lightpink', 'orangered', 'darkorange', 'lime']","Москва, улица Декабристов, 20к1",186972,,1000 — 5000,1010.0,ИНКОМ - Недвижимость,Без опыта,Полный рабочий день,Высшее,55.863029,37.606964,https://www.superjob.ru/vakansii/menedzher-po-rabote-s-nedvizhimostyu-na-vtorichnom-rynke-12207589.html
12152463,"Агент по недвижимости на вторичном рынке жилья (новостройки, вторичное жилье)",150000,0,rub,"['Административная работа, секретариат, АХО', 'Туризм, гостиницы, общественное питание', 'Спорт, фитнес, салоны красоты, SPA', 'Продажи', 'Банки, инвестиции, лизинг']","['Делопроизводство', 'Рестораны, кафе, столовые, фастфуд', 'Другое', 'Агентства недвижимости, оценка недвижимости', 'Ипотека']",Москва,"['Бульвар Рокоссовского', 'Черкизовская', 'Преображенская площадь', 'Бауманская', 'Электрозаводская', 'Семёновская', 'Партизанская', 'Измайловская', 'Первомайская', 'Щёлковская']","['МЦК', 'Сокольническая', 'Сокольническая', 'Арбатско-Покровская', 'МЦД3', 'Арбатско-Покровская', 'Арбатско-Покровская', 'Арбатско-Покровская', 'Арбатско-Покровская', 'Арбатско-Покровская']","['lightpink', 'red', 'red', 'darkblue', 'orangered', 'darkblue', 'darkblue', 'darkblue', 'darkblue', 'darkblue']","Москва, 9-я Парковая улица, 59к1",186972,,1000 — 5000,1010.0,ИНКОМ - Недвижимость,Без опыта,Полный рабочий день,Среднее специальное,55.807804,37.798141,https://www.superjob.ru/vakansii/agent-po-nedvizhimosti-na-vtorichnom-rynke-zhilya-12152463.html
44974694,Менеджер по работе с клиентами в сфере недвижимости,150000,0,rub,"['Спорт, фитнес, салоны красоты, SPA', 'Банки, инвестиции, лизинг', 'Продажи']","['Косметология', 'Продажа банковских продуктов', 'Начало карьеры, мало опыта', 'Начало карьеры, мало опыта', 'Логистика']",Москва,"['Щукинская', 'Тушинская', 'Сходненская', 'Планерная', 'Спартак', 'Стрешнево', 'Ховрино', 'Покровское-Стрешнево', 'Молжаниново', 'Химки']","['МЦД2', 'МЦД2', 'Таганско-Краснопресненская', 'Таганско-Краснопресненская', 'Таганско-Краснопресненская', 'МЦД2', 'МЦД3', 'МЦД2', 'МЦД3', 'МЦД3']","['fuchsia', 'fuchsia', 'violet', 'violet', 'violet', 'fuchsia', 'orangered', 'fuchsia', 'orangered', 'orangered']","Москва, улица Героев Панфиловцев, 8к1",186972,,1000 — 5000,1010.0,ИНКОМ - Недвижимость,Без опыта,Полный рабочий день,Среднее специальное,55.854839,37.439274,https://www.superjob.ru/vakansii/menedzher-po-rabote-s-klientami-v-sfere-nedvizhimosti-44974694.html
31181630,"Инженер, механик, техник по ремонту холодильного оборудования",150000,0,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Промышленное оборудование', 'Торговое, складское, холодильное оборудование', 'Квалифицированный рабочий']",Москва,[],[],[],,0,,,,,От 1 года,Полный рабочий день,Среднее специальное,,,https://www.superjob.ru/vakansii/inzhener-31181630.html
50836216,"Пекарь (Москва, Болотниковская, 52А)",80000,100000,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,[],[],[],,2635306,,более 5000,45940.0,Пятёрочка,Не имеет значения,Частичная занятость / Совместительство,Не имеет значения,,,https://www.superjob.ru/vakansii/pekar-50836216.html
51596928,Стажер в отдел Производства,0,0,rub,"['Промышленность, производство']","['Начало карьеры, мало опыта']",Москва,[],[],[],,4942854,,менее 50,4.0,Аэрофлот,От 1 года,Полный рабочий день,Среднее специальное,,,https://www.superjob.ru/vakansii/stazher-v-otdel-proizvodstva-51596928.html
51778928,"Сотрудник программы развития в производстве, рабочий",0,0,rub,"['Промышленность, производство', 'Рабочий персонал']","['Автомобильная промышленность', 'Сельскохозяйственная техника', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,[],[],[],,4957440,,более 5000,8.0,Tesla,Без опыта,Сменный график работы,Среднее специальное,,,https://www.superjob.ru/vakansii/sotrudnik-programmy-razvitiya-v-proizvodstve-51778928.html
51795144,Техник,85000,85000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Промышленное оборудование', 'Квалифицированный рабочий']",Москва,"['Комсомольская', 'Площадь трёх вокзалов']","['Кольцевая', 'МЦД4']","['brown', 'mediumaquamarine']","Москва, Комсомольская площадь",2466656,,более 5000,3173.0,Российские железные дороги,От 1 года,Полный рабочий день,Среднее специальное,55.775326,37.655643,https://www.superjob.ru/vakansii/tehnik-51795144.html
51737956,Техник (Краснобогатырская),80000,81000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Промышленное оборудование', 'Квалифицированный рабочий']",Москва,"['Бульвар Рокоссовского', 'Преображенская площадь', 'Белокаменная']","['МЦК', 'Сокольническая', 'МЦК']","['lightpink', 'red', 'lightpink']","Москва, Краснобогатырская улица",249006,,более 5000,928.0,"Группа Компаний ""Медси""/АО ""ГРУППА КОМПАНИЙ ""МЕДСИ""",Без опыта,Полный рабочий день,Не имеет значения,55.809978,37.703701,https://www.superjob.ru/vakansii/tehnik-51737956.html
51754777,Начинающий специалист по контролю качества,0,0,rub,"['Промышленность, производство']","['Контроль качества, сертификация, экспертиза']",Москва,[],[],[],,4935016,,менее 50,7.0,Duolingo,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/nachinayuschij-specialist-po-kontrolyu-kachestva-51754777.html
51782156,Инженер слаботочных систем,0,180000,rub,"['Промышленность, производство']","['Машиностроение, станкостроение', 'Приборостроение', 'Производство товаров народного потребления', 'Промышленное оборудование', 'Другое']",Москва,[],[],[],"Москва, 1-я Пугачёвская улица, 25",4865833,,менее 50,2.0,ГАРАНТ БЕЗОПАСНОСТИ,От 3 лет,Полный рабочий день,Не имеет значения,55.794952,37.732422,https://www.superjob.ru/vakansii/inzhener-slabotochnyh-sistem-51782156.html
51841883,Пекарь,89700,95000,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,[],[],[],"Москва, Тишинская, 1",4311,,более 5000,3349.0,Перекресток,Без опыта,Полный рабочий день,Среднее специальное,55.76923,37.583374,https://www.superjob.ru/vakansii/pekar-51841883.html
51868872,Автокурьер на личном авто (Оплата патента),70000,160000,rub,"['Бухгалтерия, финансы, аудит', 'Промышленность, производство']","['Кассовые операции', 'Машиностроение, станкостроение']",Москва,['Новопеределкино'],['МЦД4'],['mediumaquamarine'],"г Москва, улица Шолохова, д. 19А. 19А",0,,,,,Без опыта,Полный рабочий день,Не имеет значения,55.642612,37.341393,https://www.superjob.ru/vakansii/avtokurer-na-lichnom-avto-51868872.html
11669805,Ювелир-монтировщик,60000,100000,rub,"['Промышленность, производство']",['Ювелирная промышленность'],Москва,['Щёлковская'],['Арбатско-Покровская'],['darkblue'],"Москва, Черницынский проезд",159724,,менее 50,1.0,"""Ювелирная фабрика""Альдзена""",От 3 лет,Полный рабочий день,Не имеет значения,55.820778,37.789257,https://www.superjob.ru/vakansii/yuvelir-montirovschik-11669805.html
46480438,Менеджер в стоматологию,90000,0,rub,"['Административная работа, секретариат, АХО', 'Медицина, фармацевтика, ветеринария', 'Промышленность, производство', 'Продажи']","['Секретариат, ресепшн, офис-менеджмент', 'Больницы, поликлиники, диагностические центры, лаборатории', 'Средний и младший медицинский персонал', 'Начало карьеры, мало опыта', 'Медицина, фармацевтика']",Москва,"['Новослободская', 'Марьина роща']","['Кольцевая', 'МЦД4']","['brown', 'mediumaquamarine']","Москва, улица Образцова, 11с2",610939,,100 — 500,4.0,"МЧУ ""МЕДИЦИНСКИЙ ЦЕНТР ""РАМБАМ""",От 3 лет,Полный рабочий день,Высшее,55.789116,37.606236,https://www.superjob.ru/vakansii/menedzher-v-stomatologiyu-46480438.html
29629505,Обувщик (ручная затяжка обуви),85000,120000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Легкая промышленность', 'Обувь', 'Квалифицированный рабочий']",Москва,"['Новогиреево', 'Перово', 'Шоссе Энтузиастов']","['МЦД4', 'МЦД3', 'МЦК']","['mediumaquamarine', 'orangered', 'lightpink']","Москва, улица Плющева, 18к2",2925313,,менее 50,3.0,Метеор,От 1 года,Полный рабочий день,Среднее специальное,55.74136,37.76054,https://www.superjob.ru/vakansii/obuvschik-29629505.html
49174269,Закройщик по шторам,90000,180000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Легкая промышленность', 'Производство товаров народного потребления', 'Ателье', 'Рабочий персонал, разное']",Москва,['Волоколамская'],['МЦД2'],['fuchsia'],"Москва, Новотушинский проезд, 10к2",4750414,,менее 50,1.0,Natalis Art,От 3 лет,Сменный график работы,Не имеет значения,55.840492,37.380928,https://www.superjob.ru/vakansii/zakrojschik-po-shtoram-49174269.html
49535437,Конструктор одежды,120000,0,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание']","['Легкая промышленность', 'Ателье']",Москва,"['Алексеевская', 'Рижская']","['Калужско-Рижская', 'МЦД2']","['orange', 'fuchsia']",Москва,4439100,,менее 50,1.0,Ателье 7,От 6 лет,Полный рабочий день,Среднее специальное,55.755863,37.617699,https://www.superjob.ru/vakansii/konstruktor-odezhdy-49535437.html
49913641,Повар в рыбный цех,84000,100000,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,"['Юго-Западная', 'Киевская', 'Озёрная']","['Сокольническая', 'Филёвская', 'Калининско-Солнцевская']","['red', 'blue', 'yellow']","Москва, Рябиновая улица, 47Б",74315,,более 5000,160.0,Азбука вкуса,От 1 года,Сменный график работы,Не имеет значения,55.697433,37.43322,https://www.superjob.ru/vakansii/povar-v-rybnyj-ceh-49913641.html
50313486,Инженер пожарной профилактики,73100,73100,rub,"['Безопасность, службы охраны', 'Промышленность, производство']","['Пожарная безопасность', 'Машиностроение, станкостроение', 'Приборостроение', 'Производство товаров народного потребления', 'Другое']",Москва,[],[],[],"Москва, Новомосковский административный округ, аэропорт Внуково имени А.Н. Туполева",2720788,,1000 — 5000,47.0,Международный аэропорт Внуково,От 1 года,Полный рабочий день,Среднее специальное,55.605057,37.286293,https://www.superjob.ru/vakansii/inzhener-pozharnoj-profilaktiki-50313486.html
50326192,Разнорабочий / Сборщик на склад,143550,287100,rub,"['Транспорт, логистика, ВЭД', 'Промышленность, производство', 'Рабочий персонал']","['Складское хозяйство', 'Автомобильная промышленность', 'Сельскохозяйственная техника', 'Рабочий персонал, разное']",Москва,[],[],[],,166099,,100 — 500,239.0,ГК АКМЭ,Без опыта,Работа вахтовым методом,Не имеет значения,,,https://www.superjob.ru/vakansii/raznorabochij-50326192.html
50586139,Инженер-исследователь / Технический писатель,110000,0,rub,"['Наука, образование, повышение квалификации', 'Промышленность, производство']","['Инновационные технологии', 'НИИ, КБ', 'Промышленное оборудование', 'Радиотехническая и электронная промышленность']",Москва,[],[],[],"Москва, проспект Мира, 102к36",434884,,500 — 1000,5121.0,Импульс,От 1 года,Полный рабочий день,Высшее,55.800076,37.638458,https://www.superjob.ru/vakansii/inzhener-issledovatel-50586139.html
48598519,Ремонтник электросварочного оборудования,60000,100000,rub,"['Промышленность, производство', 'Рабочий персонал']","['Промышленное оборудование', 'Радиотехническая и электронная промышленность', 'Другое', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,[],[],[],"Москва, Колодезный переулок, 2Ас1",3752863,,менее 50,2.0,ТОР,От 3 лет,Полный рабочий день,Не имеет значения,55.799046,37.6954,https://www.superjob.ru/vakansii/remontnik-elektrosvarochnogo-oborudovaniya-48598519.html
50895660,Столяр 6 разряда,84000,84000,rub,"['Промышленность, производство', 'Рабочий персонал', 'Строительство, проектирование, недвижимость']","['Мебельное производство', 'Квалифицированный рабочий', 'Строительство деревянных домов и конструкций']",Москва,['Курская'],['МЦД4'],['mediumaquamarine'],"Москва, Мрузовский переулок, 11с1",202378,,1000 — 5000,36.0,МОСГАЗ,От 1 года,Полный рабочий день,Не имеет значения,55.75745,37.667419,https://www.superjob.ru/vakansii/stolyar-6-razryada-50895660.html
51578076,Сервисный инженер по эксплуатации систем кондиционирования,124000,124000,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство']","['Эксплуатация зданий', 'Автомобильная промышленность', 'Машиностроение, станкостроение', 'Нефтегазовое машиностроение', 'Промышленное оборудование']",Москва,['Парк Культуры'],['Кольцевая'],['brown'],"Москва, Зубовский бульвар, 4с1",4941795,,1000 — 5000,9.0,RT,От 1 года,Полный рабочий день,Среднее специальное,55.737358,37.590496,https://www.superjob.ru/vakansii/servisnyj-inzhener-po-ekspluatacii-sistem-kondicionirovaniya-51578076.html
51698265,Инженер-энергетик СГИ,161040,161040,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство']","['Строительно-монтажные работы', 'Технический надзор, строительная экспертиза / ПТО', 'Атомная энергетика']",Москва,[],[],[],"Москва, Космодамианская набережная, 22",355437,,100 — 500,5115.0,ФБУН ЦНИИ Эпидемиологии Роспотребнадзора,От 3 лет,Полный рабочий день,Не имеет значения,55.743275,37.640999,https://www.superjob.ru/vakansii/inzhener-energetik-sgi-51698265.html
51709911,Сантехник,130000,0,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство']","['ЖКХ', 'Автомобильная промышленность']",Москва,[],[],[],,4057473,,500 — 1000,248.0,Публично-правовая компания «Военно-строительная компания»,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/santehnik-51709911.html
51720618,Продавец–консультант КуулКлевер Кафе (м. Южная),115000,250000,rub,"['Промышленность, производство']",['Пищевая промышленность'],Москва,"['Чертановская', 'Южная', 'Пражская', 'Улица Академика Янгеля']","['Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская']","['gray', 'gray', 'gray', 'gray']","Москва, Серпуховско-Тимирязевская линия, метро Южная",400494,,более 5000,236.0,"КуулКлевер (МясновЪ, Отдохни)",Без опыта,Полный рабочий день,Не имеет значения,55.622276,37.608986,https://www.superjob.ru/vakansii/prodavec-51720618.html
51722788,Сборщик светодиодных светильников,70000,0,rub,"['Промышленность, производство']",['Нефтепереработка'],Москва,[],[],[],"Москва, улица Прянишникова, 19Ас2",3596311,,менее 50,1.0,ЛайтТехнолоджи,Без опыта,Полный рабочий день,Не имеет значения,55.838066,37.550415,https://www.superjob.ru/vakansii/sborschik-svetodiodnyh-svetilnikov-51722788.html
51770685,Дежурант (Войковская),50000,0,rub,"['Промышленность, производство']","['Химическая промышленность', 'Энергетика']",Москва,[],[],[],"Москва, Большая Академическая улица, 24к1",250744,,более 5000,440.0,Ригла,Без опыта,Полный рабочий день,Не имеет значения,55.823975,37.529385,https://www.superjob.ru/vakansii/dezhurant-51770685.html
51782810,Повар на производство (ночь),97110,129480,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,['Парк Культуры'],['Кольцевая'],['brown'],Москва,174527,,1000 — 5000,0.0,Теремок - Инвест,Без опыта,Полный рабочий день,Не имеет значения,55.755863,37.617699,https://www.superjob.ru/vakansii/povar-na-proizvodstvo-51782810.html
51801600,Контролер ОТК,60000,70000,rub,"['Промышленность, производство']","['Контроль качества, сертификация, экспертиза']",Москва,[],[],[],,2631007,,более 5000,37.0,ЦЕМРОС,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/kontroler-otk-51801600.html
51801728,Инженер по наладке и испытаниям электрооборудования,220000,220000,rub,"['Промышленность, производство']",['Другое'],Москва,[],[],[],,4899646,,менее 50,7.0,Р-Строй,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/inzhener-po-naladke-i-ispytaniyam-elektrooborudovaniya-51801728.html
51810764,Продавец в зону готовой еды,73100,97600,rub,"['Промышленность, производство']",['Пищевая промышленность'],Москва,[],[],[],"Москва, 1-й Зборовский, 9",280168,,более 5000,18164.0,"Магнит, Розничная сеть",Не имеет значения,Сменный график работы,Не имеет значения,55.799095,37.704681,https://www.superjob.ru/vakansii/prodavec-v-zonu-gotovoj-edy-51810764.html
51827228,Главный энергетик,120000,0,rub,"['Промышленность, производство', 'Топ-персонал']","['Энергетика', 'Энергомашиностроение', 'Строительство, проектирование, недвижимость', 'Промышленность, производство, сельское хозяйство']",Москва,[],[],[],"Москва, улица Яблочкова, 19Б",959976,,100 — 500,3.0,АСВТ,От 3 лет,Полный рабочий день,Не имеет значения,55.81781,37.578281,https://www.superjob.ru/vakansii/glavnyj-energetik-51827228.html
51830906,Пекарь,70000,70000,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,['Ботанический сад'],['МЦК'],['lightpink'],"Москва, улица Вильгельма Пика, 4с8",314091,,1000 — 5000,5.0,"ФГБОУ ВО РГСУ, РГСУ, РОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ СОЦИАЛЬНЫЙ УНИВЕРСИТЕТ",От 1 года,Полный рабочий день,Не имеет значения,55.835155,37.63448,https://www.superjob.ru/vakansii/pekar-51830906.html
51845993,Ночной кассир (м. Кропоткинская),109802,124124,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство']","['Сметное дело', 'Производство товаров народного потребления']",Москва,"['Парк Культуры', 'Смоленская']","['Кольцевая', 'Филёвская']","['brown', 'blue']","Москва, улица Пречистенка, 25",248733,,более 5000,67.0,Магнолия,Без опыта,Полный рабочий день,Не имеет значения,55.740528,37.591675,https://www.superjob.ru/vakansii/nochnoj-kassir-51845993.html
51845991,Инженер по качеству,89736,0,rub,"['Промышленность, производство']","['Машиностроение, станкостроение', 'Приборостроение', 'Производство товаров народного потребления', 'Промышленное оборудование', 'Другое']",Москва,"['Площадь Ильича', 'Римская', 'Нижегородская', 'Калитники']","['Калининско-Солнцевская', 'Люблинско-Дмитровская', 'МЦД4', 'МЦД2']","['yellow', 'lime', 'mediumaquamarine', 'fuchsia']","Москва, Смирновская улица, 25с10",3440179,,1000 — 5000,28.0,Росжелдорпроект,От 1 года,Полный рабочий день,Высшее,55.736736,37.712948,https://www.superjob.ru/vakansii/inzhener-po-kachestvu-51845991.html
51848090,Подсобный рабочий в цех,70000,0,rub,"['Промышленность, производство', 'Рабочий персонал']","['Промышленное оборудование', 'Рабочий персонал, разное']",Москва,"['Текстильщики', 'Угрешская']","['МЦД2', 'МЦК']","['fuchsia', 'lightpink']","Москва, Остаповский проезд, 12с6",3032464,,100 — 500,6.0,Флексознак,Без опыта,Полный рабочий день,Не имеет значения,55.717892,37.709461,https://www.superjob.ru/vakansii/podsobnyj-rabochij-v-ceh-51848090.html
51850331,Мастер смены в типографию,123000,150000,rub,"['Промышленность, производство']","['Полиграфическое производство', 'Металлургия', 'Пищевая промышленность', 'Производство алкогольных и безалкогольных напитков', 'Производство товаров народного потребления']",Москва,['Авиамоторная'],['МЦД3'],['orangered'],"Москва, 2-я Кабельная улица, д. 2с5",4353589,,менее 50,340.0,Jobers,Без опыта,Сменный график работы,Не имеет значения,55.748074,37.71413,https://www.superjob.ru/vakansii/master-smeny-v-tipografiyu-51850331.html
51850425,Оператор станков ЧПУ,120000,0,rub,"['Промышленность, производство', 'Рабочий персонал']","['Промышленное оборудование', 'Квалифицированный рабочий']",Москва,[],[],[],,4400695,,1000 — 5000,2.0,ЭЗТМ,От 1 года,Полный рабочий день,Среднее специальное,,,https://www.superjob.ru/vakansii/operator-stankov-chpu-51850425.html
