id,Название вакансии,Минимальная зарплата,Максимальная зарплата,Валюта,Категория,Детальные категории,Город,Метро,Линия метро,Цвет линии метро,Адрес,Id компании,Индуcтрия,Кол-во персонала в компании,Кол-во размещенных вакансий,Название компании,Опыт,График работы,Образование,Широта,Долгота,ссылка
51766017,"Слесарь-электрик по ремонту электрооборудования 4,5,6 разряда",0,88000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Строительно-монтажные работы', 'Эксплуатация зданий', 'Квалифицированный рабочий']",Санкт-Петербург,[],[],[],"Санкт-Петербург, улица Грибакиных, 3",441150,,более 5000,126.0,"СПб ГУП ""Горэлектротранс""",От 1 года,Полный рабочий день,Не имеет значения,59.862606,30.471645,https://spb.superjob.ru/vakansii/slesar-elektrik-po-remontu-elektrooborudovaniya-4-51766017.html
51765556,Начинающий агент по недвижимости,350000,0,rub,"['Строительство, проектирование, недвижимость', 'Топ-персонал']","['Другое', 'Строительство, проектирование, недвижимость']",Москва,"['Курская', 'Таганская', 'Марксистская']","['МЦД4', 'Таганско-Краснопресненская', 'Калининско-Солнцевская']","['mediumaquamarine', 'violet', 'yellow']","Москва, Таганско-Краснопресненская линия, метро Таганская",813261,,1000 — 5000,286.0,МИЭЛЬ,Без опыта,Полный рабочий день,Не имеет значения,55.739548,37.652958,https://www.superjob.ru/vakansii/nachinayuschij-agent-po-nedvizhimosti-51765556.html
51780804,Мастер сетевого района,71300,78200,rub,"['Строительство, проектирование, недвижимость']","['Подводно-технические работы', 'Проектирование', 'Управление строительством, девелопмент']",Ярославль,[],[],[],"Ярославль, Ленинградский проспект, 41",3842962,,менее 50,0.0,ТГК-2,От 3 лет,Полный рабочий день,Высшее,57.675705,39.800415,https://yaroslavl.superjob.ru/vakansii/master-setevogo-rajona-51780804.html
51781011,Продавец в зону готовой еды,45000,64500,rub,"['Продажи', 'Строительство, проектирование, недвижимость']","['Агентства недвижимости, оценка недвижимости', 'Подводно-технические работы', 'Проектирование']",Великий Новгород,[],[],[],"Великий Новгород, Мира, 34/11",280168,,более 5000,18164.0,"Магнит, Розничная сеть",Не имеет значения,Сменный график работы,Не имеет значения,58.529892,31.23074,https://novgorod.superjob.ru/vakansii/prodavec-v-zonu-gotovoj-edy-51781011.html
51801569,Слесарь-сантехник,55000,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Водоснабжение, канализация', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Сертолово,[],[],[],,4959080,,менее 50,1.0,Комфорт,От 1 года,Полный рабочий день,Не имеет значения,,,https://sertolovo.superjob.ru/vakansii/slesar-santehnik-51801569.html
51801635,Конструктор машиностроение,80000,90000,rub,"['Строительство, проектирование, недвижимость']",['Конструирование'],Санкт-Петербург,['Выборгская'],['Кировско-Выборгская'],['red'],"Санкт-Петербург, Большой Сампсониевский проспект, 64",794796,,500 — 1000,32.0,НПО Компрессор,От 1 года,Полный рабочий день,Не имеет значения,59.976425,30.338093,https://spb.superjob.ru/vakansii/konstruktor-mashinostroenie-51801635.html
51549099,Техник связи,47000,55000,rub,"['IT, Интернет, связь, телеком', 'Услуги, ремонт, сервисное обслуживание', 'Строительство, проектирование, недвижимость']","['Телекоммуникации и связь', 'Телекоммуникационное оборудование и сети', 'Слаботочные системы и сети']",Лениногорск,[],[],[],"Республика Татарстан (Татарстан), Лениногорск, улица Куйбышева, 15",4243646,,более 5000,1.0,Таттелеком,Без опыта,Полный рабочий день,Среднее специальное,54.604733,52.44733,https://leninogorsk.superjob.ru/vakansii/tehnik-svyazi-51549099.html
51835314,Техник-электрик (ремонт ИБП),0,0,rub,"['Строительство, проектирование, недвижимость']",['Электроснабжение'],Москва,"['Речной вокзал', 'Беломорская']","['Замоскворецкая', 'Замоскворецкая']","['green', 'green']","Москва, Северный административный округ, район Левобережный",3138475,,более 5000,70.0,Правительство Москвы,От 1 года,Полный рабочий день,Не имеет значения,55.865425,37.465946,https://www.superjob.ru/vakansii/tehnik-elektrik-51835314.html
51844113,Кладовщик-Приемщик,0,70500,rub,"['Строительство, проектирование, недвижимость']",['Другое'],Москва,[],[],[],"Россия, г Москва, МКАД 84-й км, д 3 стр 1",154882,,более 5000,605.0,Ашан,Без опыта,Полный рабочий день,Не имеет значения,55.913414,37.571121,https://www.superjob.ru/vakansii/kladovschik-priemschik-51844113.html
51845993,Ночной кассир (м. Кропоткинская),109802,124124,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство']","['Сметное дело', 'Производство товаров народного потребления']",Москва,"['Парк Культуры', 'Смоленская']","['Кольцевая', 'Филёвская']","['brown', 'blue']","Москва, улица Пречистенка, 25",248733,,более 5000,67.0,Магнолия,Без опыта,Полный рабочий день,Не имеет значения,55.740528,37.591675,https://www.superjob.ru/vakansii/nochnoj-kassir-51845993.html
51849979,Рабочий по комплексному обслуживанию здания (плиточные работы),102000,102000,rub,"['Административная работа, секретариат, АХО', 'Строительство, проектирование, недвижимость', 'Рабочий персонал']","['АХО', 'Эксплуатация зданий', 'Рабочий персонал, разное']",Санкт-Петербург,"['Проспект Просвещения', 'Парнас']","['Московско-Петроградская', 'Московско-Петроградская']","['blue', 'blue']","посёлок Парголово, Михайловская дорога, 14к1",124076,,500 — 1000,4.0,ЦДС,От 1 года,Полный рабочий день,Не имеет значения,,,https://spb.superjob.ru/vakansii/rabochij-po-kompleksnomu-obsluzhivaniyu-zdaniya-51849979.html
51850414,Электромонтер контактной сети,84300,180000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Электроснабжение', 'Квалифицированный рабочий']",Москва,[],[],[],,4156139,,менее 50,0.0,"ФСК ""Мостоотряд-47""",От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/elektromonter-kontaktnoj-seti-51850414.html
51854693,Электромонтажник-расключник (вахта),176000,176000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Эксплуатация зданий', 'Электроснабжение', 'Квалифицированный рабочий']",Екатеринбург,[],[],[],,3856938,,менее 50,1832.0,"Барс Пром/ООО ""БАРС ПРОМ""",От 1 года,Полный рабочий день,Не имеет значения,,,https://ekaterinburg.superjob.ru/vakansii/elektromontazhnik-rasklyuchnik-51854693.html
51865179,"Электрогазосварщик НАКС (КО, ГО, НДГО)",135000,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Трубопроводы', 'Квалифицированный рабочий']",Ногинск,[],[],[],,4553430,,менее 50,9.0,"ФИРМА ""ГАЗКОМПЛЕКТ""",От 3 лет,Полный рабочий день,Не имеет значения,,,https://noginsk.superjob.ru/vakansii/elektrogazosvarschik-naks-51865179.html
51870505,Участковый маркшейдер ПГР,300000,300000,rub,"['Строительство, проектирование, недвижимость', 'Сырье']","['Геодезия, картография, землеустроительство', 'Добыча']",Красноярск,[],[],[],,2841975,,1000 — 5000,571.0,ГЕОПРОМАЙНИНГ,От 1 года,Полный рабочий день,Не имеет значения,,,https://krasnoyarsk.superjob.ru/vakansii/uchastkovyj-markshejder-pgr-51870505.html
45514437,Электромонтер по ремонту электрооборудования,150000,0,rub,"['Строительство, проектирование, недвижимость', 'Топ-персонал', 'Рабочий персонал']","['ЖКХ', 'Электроснабжение', 'Услуги, ремонт, сервисное обслуживание', 'Квалифицированный рабочий']",Москва,"['Таганская', 'Марксистская', 'Калитники']","['Таганско-Краснопресненская', 'Калининско-Солнцевская', 'МЦД2']","['violet', 'yellow', 'fuchsia']","Москва, Автомобильный проезд, 17",3001761,,1000 — 5000,21.0,Автомобильные дороги Центрального административного округа г. Москвы,От 1 года,Полный рабочий день,Среднее специальное,55.729183,37.707108,https://www.superjob.ru/vakansii/elektromonter-po-remontu-elektrooborudovaniya-45514437.html
51726952,Электромонтажник,160000,160000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Эксплуатация зданий', 'Электроснабжение', 'Квалифицированный рабочий']",Иркутск,[],[],[],,4899646,,менее 50,7.0,Р-Строй,От 1 года,Полный рабочий день,Среднее специальное,,,https://irkutsk.superjob.ru/vakansii/elektromontazhnik-51726952.html
51742117,Электромонтер контактной сети,81750,81750,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Электроснабжение', 'Квалифицированный рабочий']",Смоленск,[],[],[],"Смоленск, улица Энергетиков",2466656,,более 5000,3173.0,Российские железные дороги,Без опыта,Полный рабочий день,Среднее,54.796261,31.814384,https://smolensk.superjob.ru/vakansii/elektromonter-kontaktnoj-seti-51742117.html
51758631,"Пекарь (Зеленогорск, Строителей, 11А)",42000,54600,rub,"['Туризм, гостиницы, общественное питание', 'Строительство, проектирование, недвижимость', 'Промышленность, производство', 'Рабочий персонал']","['Рестораны, кафе, столовые, фастфуд', 'Строительно-монтажные работы', 'Пищевая промышленность', 'Рабочий персонал, разное']",Зеленогорск (Красноярский край),[],[],[],,2635306,,более 5000,45940.0,Пятёрочка,Не имеет значения,Частичная занятость / Совместительство,Не имеет значения,,,https://zelenogorsk-kk.superjob.ru/vakansii/pekar-51758631.html
51782609,Начальник строительного участка монолитных работ,200000,0,rub,"['Строительство, проектирование, недвижимость', 'Топ-персонал']","['Строительно-монтажные работы', 'Управление строительством, девелопмент', 'Строительство, проектирование, недвижимость']",Янино-1,[],[],[],"Ленинградская область, Всеволожский район, городской поселок Янино-1",0,,,,,От 3 лет,Полный рабочий день,Не имеет значения,59.948429,30.563255,https://yanino-1.superjob.ru/vakansii/nachalnik-stroitelnogo-uchastka-monolitnyh-rabot-51782609.html
51825536,Юрисконсульт центра сопровождения закупок,0,0,rub,"['Юриспруденция', 'Строительство, проектирование, недвижимость']","['Другое', 'ЖКХ']",Нижний Новгород,[],[],[],,874575,,1000 — 5000,8229.0,ГК Русагро,От 1 года,Полный рабочий день,Высшее,,,https://nn.superjob.ru/vakansii/yuriskonsult-centra-soprovozhdeniya-zakupok-51825536.html
51834927,Бригадир отдела обслуживания зданий и сооружений,90000,0,rub,"['Строительство, проектирование, недвижимость']","['ЖКХ', 'Подводно-технические работы', 'Строительно-монтажные работы']",Москва,"['Комсомольская', 'Площадь трёх вокзалов']","['Кольцевая', 'МЦД4']","['brown', 'mediumaquamarine']","Москва, Комсомольская площадь, 1с3",2073835,,1000 — 5000,4.0,Мосинжпроект,От 1 года,Полный рабочий день,Не имеет значения,55.777065,37.653774,https://www.superjob.ru/vakansii/brigadir-otdela-obsluzhivaniya-zdanij-i-sooruzhenij-51834927.html
51865585,Автокурьер на личном авто (Оплата патента),70000,160000,rub,"['Строительство, проектирование, недвижимость']","['ЖКХ', 'Технический надзор, строительная экспертиза / ПТО']",Одинцово,[],[],[],"Московская область, г. Одинцово, шоссе Можайское, д. 58А. 58А",0,,,,,Без опыта,Полный рабочий день,Не имеет значения,55.679901,37.288548,https://odintsovo.superjob.ru/vakansii/avtokurer-na-lichnom-avto-51865585.html
51870205,Рабочий по комплексному обслуживанию здания,50000,60000,rub,"['Административная работа, секретариат, АХО', 'Строительство, проектирование, недвижимость', 'Рабочий персонал']","['АХО', 'Эксплуатация зданий', 'Рабочий персонал, разное']",Зеленоград,[],[],[],"Москва, Зеленоград, Каштановая аллея, 2А",4923433,,менее 50,1.0,"АНО ""Школа ""Согласие""",От 1 года,Частичная занятость / Совместительство,Не имеет значения,55.985786,37.228962,https://zelenograd.superjob.ru/vakansii/rabochij-po-kompleksnomu-obsluzhivaniyu-zdaniya-51870205.html
31379185,Слесарь-ремонтник,70000,0,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство', 'Рабочий персонал']","['Отопление, вентиляция и кондиционирование', 'Начало карьеры, мало опыта', 'Промышленное оборудование', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Санкт-Петербург,"['Электросила', 'Бухарестская']","['Московско-Петроградская', 'Фрунзенско-Приморская']","['blue', 'violet']","Санкт-Петербург, Рощинская улица, 48",3417155,,100 — 500,2.0,Кранбург (УМ-3),От 1 года,Полный рабочий день,Среднее специальное,59.88073,30.345234,https://spb.superjob.ru/vakansii/slesar-remontnik-31379185.html
45569322,Начальник строительного участка/Руководитель проекта,210000,0,rub,"['Строительство, проектирование, недвижимость', 'Топ-персонал']","['Строительно-монтажные работы', 'Управление строительством, девелопмент', 'Строительство, проектирование, недвижимость']",Москва,"['Профсоюзная', 'Тульская', 'Нагорная', 'Верхние Котлы']","['Калужско-Рижская', 'Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская', 'МЦК']","['orange', 'gray', 'gray', 'lightpink']","Москва, Нагорная улица, 4А",71817,,100 — 500,21.0,ЭКО центр,От 6 лет,Полный рабочий день,Не имеет значения,55.682301,37.609325,https://www.superjob.ru/vakansii/nachalnik-stroitelnogo-uchastka-45569322.html
34737913,Электромонтажник,110000,150000,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство']","['Электроснабжение', 'Энергетика']",Санкт-Петербург,[],[],[],"Санкт-Петербург, улица Беринга, 23к2",3952173,,менее 50,1.0,КЭС МОНТАЖ ИНН 7806552521,Без опыта,Полный рабочий день,Среднее специальное,59.94556,30.240238,https://spb.superjob.ru/vakansii/elektromontazhnik-34737913.html
48521817,Электромонтер по ремонту и обслуживанию электрооборудования 6 разряда,80000,0,rub,"['Строительство, проектирование, недвижимость', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Электроснабжение', 'Слаботочные системы и сети', 'Телекоммуникационное оборудование и сети', 'Промышленное оборудование', 'Квалифицированный рабочий']",Череповец,[],[],[],"Вологодская область, Череповец, улица 50-летия Октября, 1/33",3663738,,100 — 500,1.0,ЧЗСМ,От 6 лет,Полный рабочий день,Среднее специальное,59.131912,37.872665,https://cherepovets.superjob.ru/vakansii/elektromonter-po-remontu-i-obsluzhivaniyu-elektrooborudovaniya-6-razryada-48521817.html
49678069,Машинист колёсного экскаватора (полноповоротный),0,150000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Водоснабжение, канализация', 'Квалифицированный рабочий']",Москва,[],[],[],"Москва, Новочерёмушкинская улица, 23",3590948,,50 — 100,15.0,СТРОЙ КА ИК,От 3 лет,Полный рабочий день,Не имеет значения,55.681839,37.580013,https://www.superjob.ru/vakansii/mashinist-koljosnogo-ekskavatora-49678069.html
51225927,Инженер-электрик,0,0,rub,"['Строительство, проектирование, недвижимость']",['Электроснабжение'],Видное,[],[],[],"Видное, Южная промзона, 15с3",2631007,,более 5000,37.0,ЦЕМРОС,От 3 лет,Полный рабочий день,Не имеет значения,,,https://vidnoe.superjob.ru/vakansii/inzhener-elektrik-51225927.html
51312954,"Электромонтер по ремонту аппаратуры, релейной защиты и автоматики 5 разряд",0,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Электроснабжение', 'Слаботочные системы и сети', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Норильск,[],[],[],"Красноярский край, Норильск",4273213,,500 — 1000,5.0,Черногорская ГРК,От 3 лет,Работа вахтовым методом,Среднее специальное,69.343987,88.210396,https://norilsk.superjob.ru/vakansii/elektromonter-po-remontu-apparatury-51312954.html
51725249,Инженер по сопровождению проектов дирекции строительства (по работе УК и гарантиям),172500,0,rub,"['Строительство, проектирование, недвижимость']","['Строительно-монтажные работы', 'Технический надзор, строительная экспертиза / ПТО', 'Другое']",Санкт-Петербург,"['Удельная', 'Озерки', 'Проспект Просвещения', 'Парнас']","['Московско-Петроградская', 'Московско-Петроградская', 'Московско-Петроградская', 'Московско-Петроградская']","['blue', 'blue', 'blue', 'blue']","Санкт-Петербург, проспект Энгельса",13775,,1000 — 5000,21.0,Setl Group,От 1 года,Полный рабочий день,Высшее,60.051216,30.333906,https://spb.superjob.ru/vakansii/inzhener-po-soprovozhdeniyu-proektov-direkcii-stroitelstva-51725249.html
51726841,Инженер-проектировщик ИССО,74675,74675,rub,"['Строительство, проектирование, недвижимость']",['Проектирование'],Саратов,[],[],[],"Саратов, Большая Садовая улица, 239",3440179,,1000 — 5000,28.0,Росжелдорпроект,От 3 лет,Полный рабочий день,Не имеет значения,51.54866,46.00666,https://saratov.superjob.ru/vakansii/inzhener-proektirovschik-isso-51726841.html
51735621,Мастер СМР (Генподряд),0,0,rub,"['Строительство, проектирование, недвижимость']",['Строительно-монтажные работы'],Екатеринбург,[],[],[],"Екатеринбург, микрорайон Академический",4954091,,менее 50,16.0,Страна Девелопмент,От 1 года,Полный рабочий день,Не имеет значения,56.778023,60.520145,https://ekaterinburg.superjob.ru/vakansii/master-smr-51735621.html
51737194,Контролёр на контрольно пропускном пункте,45000,55000,rub,"['Строительство, проектирование, недвижимость']","['Эксплуатация зданий', 'Электроснабжение']",Санкт-Петербург,['Выборгская'],['Кировско-Выборгская'],['red'],"Санкт-Петербург, Большой Сампсониевский проспект, 64",794796,,500 — 1000,32.0,НПО Компрессор,От 1 года,Полный рабочий день,Не имеет значения,59.976425,30.338093,https://spb.superjob.ru/vakansii/kontroljor-na-kontrolno-propusknom-punkte-51737194.html
51747326,Машинист крана,105884,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Благоустройство территорий', 'Строительно-монтажные работы', 'Квалифицированный рабочий']",Санкт-Петербург,[],[],[],"Санкт-Петербург, проспект Стачек, 47БШ",22810,,500 — 1000,5.0,Металлсервис,От 1 года,Полный рабочий день,Не имеет значения,59.882687,30.261358,https://spb.superjob.ru/vakansii/mashinist-krana-51747326.html
51765558,Стажёр в агентство недвижимости,300000,550000,rub,"['Строительство, проектирование, недвижимость']","['Сметное дело', 'Управление недвижимостью', 'Начало карьеры, мало опыта']",Москва,"['Аэропорт', 'Сокол', 'Панфиловская', 'Красный Балтиец']","['Замоскворецкая', 'Замоскворецкая', 'МЦК', 'МЦД2']","['green', 'green', 'lightpink', 'fuchsia']",,813261,,1000 — 5000,286.0,МИЭЛЬ,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/stazhjor-v-agentstvo-nedvizhimosti-51765558.html
51780800,Слесарь по обслуживанию тепловых сетей,59000,65000,rub,"['Строительство, проектирование, недвижимость']","['Отопление, вентиляция и кондиционирование']",Ярославль,[],[],[],"Ярославль, улица Полушкина Роща, 7",3842962,,менее 50,0.0,ТГК-2,Без опыта,Полный рабочий день,Не имеет значения,57.648605,39.876312,https://yaroslavl.superjob.ru/vakansii/slesar-po-obsluzhivaniyu-teplovyh-setej-51780800.html
51782877,Продавец в зону готовой еды,63200,90500,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство', 'Топ-персонал']","['Управление недвижимостью', 'Пищевая промышленность', 'Промышленность, производство, сельское хозяйство']",Санкт-Петербург,[],[],[],"Санкт-Петербург, Рыбацкий проспект, 17к1",280168,,более 5000,18164.0,"Магнит, Розничная сеть",Не имеет значения,Сменный график работы,Не имеет значения,59.841869,30.496061,https://spb.superjob.ru/vakansii/prodavec-v-zonu-gotovoj-edy-51782877.html
51785315,Электрогазосварщик,70000,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Благоустройство территорий', 'Строительно-монтажные работы', 'Квалифицированный рабочий']",Киров (Калужская область),[],[],[],деревня Малые Савки,51445,,1000 — 5000,6287.0,Союзснаб,От 1 года,Полный рабочий день,Не имеет значения,,,https://kirov-kaluga.superjob.ru/vakansii/elektrogazosvarschik-51785315.html
51801445,Инженер ПТО,100000,140000,rub,"['Строительство, проектирование, недвижимость']","['Технический надзор, строительная экспертиза / ПТО']",Москва,[],[],[],"Москва, Новослободская улица, 50/1с2",4959062,,менее 50,1.0,Эквитас,Без опыта,Полный рабочий день,Не имеет значения,55.786995,37.594421,https://www.superjob.ru/vakansii/inzhener-pto-51801445.html
51825522,Стропальщик,0,107000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Строительно-монтажные работы', 'Квалифицированный рабочий']",Обнинск,[],[],[],"Калужская область, Обнинск, улица Менделеева, 14",47545,,более 5000,0.0,Группа Компаний ПИК,Без опыта,Полный рабочий день,Не имеет значения,55.086224,36.589584,https://obninsk.superjob.ru/vakansii/stropalschik-51825522.html
51325715,Машинист экскаватора (тракторист),53000,60000,rub,"['Транспорт, логистика, ВЭД', 'Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Автоперевозки', 'Благоустройство территорий', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Альметьевск,[],[],[],"Республика Татарстан (Татарстан), Альметьевск, Советская улица, 186с1",4243646,,более 5000,1.0,Таттелеком,Без опыта,Полный рабочий день,Не имеет значения,54.912762,52.311279,https://almetyevsk.superjob.ru/vakansii/mashinist-ekskavatora-51325715.html
51831744,Столяр строительный 6 разряда,0,90000,rub,"['Строительство, проектирование, недвижимость']","['Сметное дело', 'Строительно-монтажные работы']",Санкт-Петербург,"['Пролетарская', 'Ломоносовская', 'Улица Дыбенко', 'Проспект Большевиков', 'Ладожская', 'Новочеркасская', 'Площадь Александра Невского 2', 'Елизаровская']","['Невско-Василеостровская', 'Невско-Василеостровская', 'Правобережная', 'Правобережная', 'Правобережная', 'Правобережная', 'Правобережная', 'Невско-Василеостровская']","['green', 'green', 'yellow', 'yellow', 'yellow', 'yellow', 'yellow', 'green']","Санкт-Петербург, улица Седова, 7",441150,,более 5000,126.0,"СПб ГУП ""Горэлектротранс""",От 1 года,Полный рабочий день,Не имеет значения,59.902851,30.39077,https://spb.superjob.ru/vakansii/stolyar-stroitelnyj-6-razryada-51831744.html
51834610,Инженер ПТО / Инженер-сметчик,120000,0,rub,"['Строительство, проектирование, недвижимость']","['Сметное дело', 'Технический надзор, строительная экспертиза / ПТО']",Москва,['Выхино'],['МЦД3'],['orangered'],"Москва, Рязанский проспект, 99с9",4342931,,менее 50,4.0,СИМ Инжиниринг,От 1 года,Полный рабочий день,Не имеет значения,55.715981,37.812515,https://www.superjob.ru/vakansii/inzhener-pto-51834610.html
51845990,Кассир ночной (м. Университет),109802,125000,rub,"['Строительство, проектирование, недвижимость']",['ЖКХ'],Москва,[],[],[],"Москва, Ленинский проспект, 69",248733,,более 5000,67.0,Магнолия,Без опыта,Полный рабочий день,Не имеет значения,55.690372,37.550655,https://www.superjob.ru/vakansii/kassir-nochnoj-51845990.html
51848042,Монтажник турбоагрегатов и синхронных компенсаторов,310000,350000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Строительно-монтажные работы', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Ступино,[],[],[],Кашира,4595880,,более 5000,68.0,Инжиниринговый холдинг «эВ-групп»,От 3 лет,Полный рабочий день,Не имеет значения,,,https://stupino.superjob.ru/vakansii/montazhnik-turboagregatov-i-sinhronnyh-kompensatorov-51848042.html
51850359,Маляр АКЗ,135000,160000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Строительно-монтажные работы', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Иркутск,[],[],[],,2837310,,более 5000,65.0,СтройТрансНефтеГаз,От 1 года,Полный рабочий день,Не имеет значения,,,https://irkutsk.superjob.ru/vakansii/malyar-akz-51850359.html
51850377,Разнорабочий по комплексному обслуживанию зданий на территории храма блаженной Матроны Московской,90000,100000,rub,"['Строительство, проектирование, недвижимость']","['ЖКХ', 'Подводно-технические работы']",Москва,[],[],[],"Москва, Профсоюзная улица, 132к7А",3802096,,менее 50,3.0,Храм Иверской иконы Божией Матери в Беляево,От 1 года,Полный рабочий день,Не имеет значения,55.632526,37.507412,https://www.superjob.ru/vakansii/raznorabochij-po-kompleksnomu-obsluzhivaniyu-zdanij-na-territorii-hrama-blazhennoj-matrony-moskovskoj-51850377.html
51850415,Электромонтер контактной сети,84300,180000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Электроснабжение', 'Квалифицированный рабочий']",Санкт-Петербург,[],[],[],,4156139,,менее 50,0.0,"ФСК ""Мостоотряд-47""",От 1 года,Полный рабочий день,Не имеет значения,,,https://spb.superjob.ru/vakansii/elektromonter-kontaktnoj-seti-51850415.html
51854694,Электромонтажник-расключник (вахта),176000,176000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Эксплуатация зданий', 'Электроснабжение', 'Квалифицированный рабочий']",Хабаровск,[],[],[],,3856938,,менее 50,1832.0,"Барс Пром/ООО ""БАРС ПРОМ""",От 1 года,Полный рабочий день,Не имеет значения,,,https://habarovsk.superjob.ru/vakansii/elektromontazhnik-rasklyuchnik-51854694.html
51865131,Сотрудник на выпечку полуфабрикатов,0,71700,rub,"['Строительство, проектирование, недвижимость']","['Электроснабжение', 'Разработка генерального плана']",Москва,[],[],[],"Россия, г Москва, ул Кастанаевская, д 54 к 3",154882,,более 5000,605.0,Ашан,Без опыта,Полный рабочий день,Не имеет значения,55.735577,37.467796,https://www.superjob.ru/vakansii/sotrudnik-na-vypechku-polufabrikatov-51865131.html
51865180,"Электрогазосварщик НАКС (КО, ГО, НДГО)",135000,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Трубопроводы', 'Квалифицированный рабочий']",Павловский Посад,[],[],[],,4553430,,менее 50,9.0,"ФИРМА ""ГАЗКОМПЛЕКТ""",От 3 лет,Полный рабочий день,Не имеет значения,,,https://pavlovskiy-posad.superjob.ru/vakansii/elektrogazosvarschik-naks-51865180.html
51868644,Сантехник,70000,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Водоснабжение, канализация', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Санкт-Петербург,[],[],[],"Санкт-Петербург, Приморский район",4439,,1000 — 5000,1.0,"Группа Компаний ""Эталон""",От 1 года,Полный рабочий день,Не имеет значения,60.008163,30.259113,https://spb.superjob.ru/vakansii/santehnik-51868644.html
51870503,Участковый маркшейдер ПГР,300000,300000,rub,"['Строительство, проектирование, недвижимость', 'Сырье']","['Геодезия, картография, землеустроительство', 'Добыча']",Якутск,[],[],[],,2841975,,1000 — 5000,571.0,ГЕОПРОМАЙНИНГ,От 1 года,Полный рабочий день,Не имеет значения,,,https://yakutsk.superjob.ru/vakansii/uchastkovyj-markshejder-pgr-51870503.html
50324106,Сантехник,95000,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Водоснабжение, канализация', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,['Домодедовская'],['Замоскворецкая'],['green'],"Московская область, городской округ Домодедово, аэропорт Домодедово имени М.В. Ломоносова, 8",4016438,,более 5000,44.0,Московский аэропорт Домодедово,Без опыта,Сменный график работы,Среднее специальное,55.418175,37.889797,https://www.superjob.ru/vakansii/santehnik-50324106.html
51726953,Электромонтажник,160000,160000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Эксплуатация зданий', 'Электроснабжение', 'Квалифицированный рабочий']",Екатеринбург,[],[],[],,4899646,,менее 50,7.0,Р-Строй,От 1 года,Полный рабочий день,Среднее специальное,,,https://ekaterinburg.superjob.ru/vakansii/elektromontazhnik-51726953.html
51782608,Прораб монолитных работ,140000,0,rub,"['Строительство, проектирование, недвижимость']",['Строительно-монтажные работы'],Янино-1,[],[],[],"Ленинградская область, Всеволожский район, городской поселок Янино-1",0,,,,,От 3 лет,Полный рабочий день,Не имеет значения,59.948429,30.563255,https://yanino-1.superjob.ru/vakansii/prorab-monolitnyh-rabot-51782608.html
51799881,"Пекарь (Ухта, Строителей, 10)",51000,62000,rub,"['Туризм, гостиницы, общественное питание', 'Строительство, проектирование, недвижимость', 'Промышленность, производство', 'Рабочий персонал']","['Рестораны, кафе, столовые, фастфуд', 'Строительно-монтажные работы', 'Пищевая промышленность', 'Рабочий персонал, разное']",Ухта,[],[],[],,2635306,,более 5000,45940.0,Пятёрочка,Не имеет значения,Частичная занятость / Совместительство,Не имеет значения,,,https://uhta.superjob.ru/vakansii/pekar-51799881.html
