id,Название вакансии,Минимальная зарплата,Максимальная зарплата,Валюта,Категория,Детальные категории,Город,Метро,Линия метро,Цвет линии метро,Адрес,Id компании,Кол-во персонала в компании,Кол-во размещенных вакансий,Название компании,Опыт,График работы,Образование,Широта,Долгота,ссылка,Средняя зарплата
51707569,Техник,43000,47620,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Промышленное оборудование', 'Квалифицированный рабочий']",Краснодар,[],[],[],"Краснодар, Привокзальная площадь, 1",2466656,более 5000,3173.0,Российские железные дороги,Без опыта,Полный рабочий день,Не имеет значения,45.018581,38.98877,https://krasnodar.superjob.ru/vakansii/tehnik-51707569.html,45310.0
51869798,Автослесарь / автомеханик,140000,200000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Автомобильная промышленность', 'Автосервис', 'Квалифицированный рабочий']",Раменское,[],[],[],"Московская обл, г Раменское, деревня Дергаево, ул Центральная, стр 176",3797376,менее 50,337.0,JOBCART.RU,От 1 года,Полный рабочий день,Не имеет значения,55.577835,38.26955,https://ramenskoe.superjob.ru/vakansii/avtoslesar-51869798.html,170000.0
29649847,Кухонный рабочий,60000,70000,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Клининг', 'Рабочий персонал, разное']",Москва,['Коньково'],['Калужско-Рижская'],['orange'],"Москва, улица Академика Капицы, 11",951984,100 — 500,10.0,Детский санаторий №15,Без опыта,Полный рабочий день,Среднее,55.62495,37.524319,https://www.superjob.ru/vakansii/kuhonnyj-rabochij-29649847.html,65000.0
44575956,Слесарь по ремонту автомобильных турбин,100000,100000,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,[],[],[],"Москва, Краснобогатырская улица, 2с26",3446838,менее 50,1.0,Шериф 24,От 1 года,Полный рабочий день,Не имеет значения,55.814262,37.688358,https://www.superjob.ru/vakansii/slesar-po-remontu-avtomobilnyh-turbin-44575956.html,100000.0
48359752,Слесарь-ремонтник,55000,65000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Металлургия', 'Производство металлических изделий и заготовок', 'Промышленное оборудование', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Ижевск,[],[],[],"Удмуртская Республика, Ижевск, улица Новоажимова, 6",173974,более 5000,67.0,Мечел,Без опыта,Сменный график работы,Среднее,56.836498,53.195911,https://izhevsk.superjob.ru/vakansii/slesar-remontnik-48359752.html,60000.0
49497491,Начальник транспортного участка,19250,20500,rub,"['Транспорт, логистика, ВЭД', 'Услуги, ремонт, сервисное обслуживание', 'Топ-персонал']","['Автоперевозки', 'Логистика', 'Автосервис', 'Транспорт, логистика, ВЭД']",Жердевка,[],[],[],"Тамбовская область, Жердевка, Первомайская улица, 122",14215,более 5000,1380.0,Почта России,От 1 года,Полный рабочий день,Не имеет значения,51.843918,41.47121,https://zherdevka.superjob.ru/vakansii/nachalnik-transportnogo-uchastka-49497491.html,19875.0
49709972,Уборщица,46000,51000,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Клининг', 'Рабочий персонал, разное']",Люберцы,[],[],[],"Московская область, городской округ Люберцы, посёлок городского типа Томилино, улица Гоголя, 39/1",3494540,менее 50,4.0,Салина Трейд,Без опыта,Полный рабочий день,Не имеет значения,55.666374,37.947731,https://lyubertsy.superjob.ru/vakansii/uborschica-49709972.html,48500.0
50805342,Электромонтер по ремонту и обслуживанию электрооборудования,47510,80000,rub,"['Строительство, проектирование, недвижимость', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Электроснабжение', 'Слаботочные системы и сети', 'Телекоммуникационное оборудование и сети', 'Промышленное оборудование', 'Рабочий персонал, разное']",Заречный (Пензенская область),[],[],[],"Пензенская область, Заречный",4912961,1000 — 5000,21.0,"ПО ""Старт""",Без опыта,Полный рабочий день,Не имеет значения,53.196087,45.169071,https://zarechniy.superjob.ru/vakansii/elektromonter-po-remontu-i-obsluzhivaniyu-elektrooborudovaniya-50805342.html,63755.0
51003552,Уборщик,55000,55000,rub,"['Услуги, ремонт, сервисное обслуживание', 'Домашний персонал']","['Клининг', 'Уборка и помощь по дому']",Москва,[],[],[],"Москва, Лобненская улица, 10",2592033,1000 — 5000,22.0,"ГБУЗ ""Городская клиническая больница имени В. В. Вересаева ДЗМ""",Без опыта,Полный рабочий день,Не имеет значения,55.889771,37.532654,https://www.superjob.ru/vakansii/uborschik-51003552.html,55000.0
51181161,Горничная,120000,142500,rub,"['Туризм, гостиницы, общественное питание', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Гостиницы, отели, кемпинги, мотели', 'Клининг', 'Рабочий персонал, разное']",Новый Уренгой,[],[],[],,4744563,1000 — 5000,4189.0,АКС,От 1 года,Работа вахтовым методом,Не имеет значения,,,https://novyi-urengoi.superjob.ru/vakansii/gornichnaya-51181161.html,131250.0
51765280,Уборщик на фармацевтический склад,60000,60000,rub,"['Услуги, ремонт, сервисное обслуживание']",['Клининг'],Новосаратовка (Ленинградская обл.),[],[],[],"Ленинградская область, Всеволожский район, Свердловское городское поселение, деревня Новосаратовка, Рабочая улица, 6",2652897,1000 — 5000,139.0,Аптека Невис,От 1 года,Полный рабочий день,Не имеет значения,59.84713,30.526514,https://www.superjob.ru/vakansii/uborschik-na-farmacevticheskij-sklad-51765280.html,60000.0
51782765,Мастер по модульному ремонту цифровой техники (ТЦ Европолис),97000,125000,rub,"['Услуги, ремонт, сервисное обслуживание']","['Автосервис', 'Телекоммуникационное оборудование и сети', 'Медицинская техника', 'Бытовая техника', 'Компьютеры и оргтехника']",Москва,"['Свиблово', 'Ботанический сад', 'Ростокино']","['Калужско-Рижская', 'МЦК', 'МЦК']","['orange', 'lightpink', 'lightpink']","Москва, проспект Мира, 211к2",100593,более 5000,1143.0,"Группа ""М. Видео-Эльдорадо""",От 1 года,Полный рабочий день,Не имеет значения,55.845856,37.662094,https://www.superjob.ru/vakansii/master-po-modulnomu-remontu-cifrovoj-tehniki-51782765.html,111000.0
51797969,Слесарь по ремонту гидрооборудования,140000,280000,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Красноярск,[],[],[],,3925670,1000 — 5000,14.0,Бамтоннельстрой-Мост,От 3 лет,Полный рабочий день,Не имеет значения,,,https://krasnoyarsk.superjob.ru/vakansii/slesar-po-remontu-gidrooborudovaniya-51797969.html,210000.0
51833849,Слесарь по ремонту автомобилей (гидравлических систем и оборудования),185500,229000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Автомобильная промышленность', 'Автосервис', 'Квалифицированный рабочий']",Бованенково (газовое месторождение),[],[],[],,4407559,менее 50,21.0,ГСП-6,От 1 года,Полный рабочий день,Не имеет значения,,,https://bovanenkovo.superjob.ru/vakansii/slesar-po-remontu-avtomobilej-51833849.html,207250.0
51849836,Автомаляр-кузовщик,100000,150000,rub,"['Услуги, ремонт, сервисное обслуживание']",['Автосервис'],Клин,[],[],[],"Московская область, Клин, Волоколамское шоссе, 22",4961184,менее 50,1.0,Техцентр ВилГуд г Клин,От 1 года,Полный рабочий день,Не имеет значения,56.3279,36.702145,https://klin.superjob.ru/vakansii/avtomalyar-kuzovschik-51849836.html,125000.0
51826684,Слесарь по ремонту автомобилей,70000,70000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Автомобильная промышленность', 'Автосервис', 'Квалифицированный рабочий']",Серпухов,[],[],[],"посёлок Пролетарский, Центральная улица, 28",817813,1000 — 5000,227.0,ГБУ МО Мосавтодор,От 1 года,Полный рабочий день,Не имеет значения,55.028126,37.404312,https://serpukhov.superjob.ru/vakansii/slesar-po-remontu-avtomobilej-51826684.html,70000.0
51833813,Оператор – заправщик АЗК,60000,70000,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Автосервис', 'Рабочий персонал, разное']",Москва,[],[],[],,1989605,100 — 500,81.0,Консул медиа,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/operator-51833813.html,65000.0
43300991,Автоэлектрик-диагност,60000,85000,rub,"['Услуги, ремонт, сервисное обслуживание']",['Автосервис'],Волгоград,[],[],[],"Волгоград, проспект имени В.И. Ленина, 98Л/1",3906639,менее 50,0.0,ВПП,От 1 года,Полный рабочий день,Не имеет значения,48.748352,44.551929,https://volgograd.superjob.ru/vakansii/avtoelektrik-diagnost-43300991.html,72500.0
37803121,Слесарь-наладчик,55000,85000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Промышленное оборудование', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Волгоград,[],[],[],"Волгоград, улица Лавренёва, 19Д",2542843,менее 50,4.0,Гидросервис,Без опыта,Полный рабочий день,Не имеет значения,48.822735,44.609917,https://volgograd.superjob.ru/vakansii/slesar-naladchik-37803121.html,70000.0
50599521,Уборщик служебных помещений,17000,20000,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Клининг', 'Рабочий персонал, разное']",Москва,"['Савёловская', 'Марьина роща']","['МЦД4', 'МЦД4']","['mediumaquamarine', 'mediumaquamarine']","Москва, 3-й проезд Марьиной Рощи, 40с1, Сущевский Вал дом 1",4887815,более 5000,62.0,Социальный фонд России,Без опыта,Частичная занятость / Совместительство,Не имеет значения,,,https://www.superjob.ru/vakansii/uborschik-sluzhebnyh-pomeschenij-50599521.html,18500.0
50951782,Уборщик служебных помещений,45000,45000,rub,"['Услуги, ремонт, сервисное обслуживание']",['Клининг'],Москва,[],[],[],"Москва, улица Родионовская, дом 47, корпус 1,ул.Вишневая,д20К.,",2406888,500 — 1000,4.0,ГБУЗ Детская городская поликлиника №94 ДЗМ,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/uborschik-sluzhebnyh-pomeschenij-50951782.html,45000.0
51133381,Дефектовщик авиационной техники,50000,65000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Машиностроение, станкостроение', 'Промышленное оборудование', 'Автосервис', 'Промышленное оборудование', 'Квалифицированный рабочий']",Ейск,[],[],[],"Краснодарский край, Ейск, улица Шмидта, 291",572951,1000 — 5000,27.0,ОДК-СЕРВИС,От 1 года,Полный рабочий день,Не имеет значения,46.702366,38.246754,https://yeisk.superjob.ru/vakansii/defektovschik-aviacionnoj-tehniki-51133381.html,57500.0
51181162,"Горничная на вахту на север (ЯНАО, ХМАО, Чукотка, Таймыр)",109000,142500,rub,"['Услуги, ремонт, сервисное обслуживание', 'Домашний персонал']","['Клининг', 'Уборка и помощь по дому']",Нижневартовск,[],[],[],,4744563,1000 — 5000,4189.0,АКС,Без опыта,Работа вахтовым методом,Не имеет значения,,,https://nizhnevartovsk.superjob.ru/vakansii/gornichnaya-na-vahtu-na-sever-51181162.html,125750.0
51765500,Специалист по модульному ремонту техники (на Кирова),97000,120000,rub,"['Услуги, ремонт, сервисное обслуживание']","['Промышленное оборудование', 'Торговое, складское, холодильное оборудование', 'Бытовая техника', 'Компьютеры и оргтехника']",Подольск,[],[],[],"Московская область, Подольск, улица Кирова, 31",100593,более 5000,1143.0,"Группа ""М. Видео-Эльдорадо""",Без опыта,Полный рабочий день,Не имеет значения,55.424862,37.528019,https://podolsk.superjob.ru/vakansii/specialist-po-modulnomu-remontu-tehniki-51765500.html,108500.0
51845782,Слесарь по ремонту котельных и пылеприготовительных цехов,61500,61500,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Челябинск,[],[],[],"Челябинск, 2-я Павелецкая улица, 4",173974,более 5000,67.0,Мечел,От 1 года,Полный рабочий день,Не имеет значения,55.260178,61.418777,https://chelyabinsk.superjob.ru/vakansii/slesar-po-remontu-kotelnyh-i-pyleprigotovitelnyh-cehov-51845782.html,61500.0
51658054,Дежурный (техник) по обслуживанию аппаратов,2500,3000,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Торговое, складское, холодильное оборудование', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Тамбов,[],[],[],,4946530,менее 50,0.0,Лесной источник,Без опыта,Частичная занятость / Совместительство,Не имеет значения,,,https://tambov.superjob.ru/vakansii/dezhurnyj-51658054.html,2750.0
51847055,Продавец-кассир,40000,45000,rub,"['Услуги, ремонт, сервисное обслуживание']","['Обувь', 'Оборудование для индустрии развлечения и спортивного инвентаря']",Белгород,[],[],[],"Белгород, Попова, 36",4311,более 5000,3349.0,Перекресток,Без опыта,Полный рабочий день,Не имеет значения,50.59988,36.590553,https://belgorod.superjob.ru/vakansii/prodavec-kassir-51847055.html,42500.0
48993656,Электрослесарь,140000,160000,rub,"['Строительство, проектирование, недвижимость', 'Услуги, ремонт, сервисное обслуживание']","['Электроснабжение', 'Промышленное оборудование']",Якутск,[],[],[],"Республика Саха (Якутия), муниципальный район Усть-Майский улус, посёлок городского типа Югорёнок, улица Ленина, 22",3885033,менее 50,7.0,"Рудник ""Дуэт""",От 3 лет,Полный рабочий день,Среднее специальное,59.751328,137.688049,https://yakutsk.superjob.ru/vakansii/elektroslesar-48993656.html,150000.0
48218038,Контролер технического состояния автотранспорта,25000,29000,rub,"['Услуги, ремонт, сервисное обслуживание']",['Автосервис'],Рязань,[],[],[],"Рязань, улица Военных Автомобилистов, 9",14215,более 5000,1380.0,Почта России,Без опыта,Сменный график работы,Среднее специальное,54.61842,39.681454,https://ryazan.superjob.ru/vakansii/kontroler-tehnicheskogo-sostoyaniya-avtotransporta-48218038.html,27000.0
50546351,Уборщик территории,27093,27093,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Клининг', 'Рабочий персонал, разное']",Нижний Новгород,[],[],[],"Нижний Новгород, улица Минина, 20К",4887815,более 5000,62.0,Социальный фонд России,Без опыта,Полный рабочий день,Среднее,56.327976,44.02034,https://nn.superjob.ru/vakansii/uborschik-territorii-50546351.html,27093.0
51019574,Техник по зданию,78000,85000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Промышленное оборудование', 'Квалифицированный рабочий']",Москва,"['Комсомольская', 'Площадь трёх вокзалов']","['Кольцевая', 'МЦД4']","['brown', 'mediumaquamarine']","Москва, Орликов переулок, 5с3",24345,1000 — 5000,8914.0,«Группа ГУТА»,От 3 лет,Полный рабочий день,Среднее специальное,55.772629,37.650871,https://www.superjob.ru/vakansii/tehnik-po-zdaniyu-51019574.html,81500.0
51022334,Водитель доставки бытовой техники,114000,140000,rub,"['Транспорт, логистика, ВЭД', 'Услуги, ремонт, сервисное обслуживание']","['Автоперевозки', 'Автосервис']",Чехов,[],[],[],"Новоселки, промышленная зона Новоселки, 11 стр 5",100593,более 5000,1143.0,"Группа ""М. Видео-Эльдорадо""",От 1 года,Сменный график работы,Не имеет значения,,,https://chehov.superjob.ru/vakansii/voditel-dostavki-bytovoj-tehniki-51022334.html,127000.0
51181163,"Горничная на вахту на север (ЯНАО, ХМАО, Чукотка, Таймыр)",109000,142500,rub,"['Услуги, ремонт, сервисное обслуживание', 'Домашний персонал']","['Клининг', 'Уборка и помощь по дому']",Томск,[],[],[],,4744563,1000 — 5000,4189.0,АКС,Без опыта,Работа вахтовым методом,Не имеет значения,,,https://tomsk.superjob.ru/vakansii/gornichnaya-na-vahtu-na-sever-51181163.html,125750.0
51781705,Уборщица / уборщик служебных помещений,27093,35000,rub,"['Услуги, ремонт, сервисное обслуживание']",['Клининг'],Великий Новгород,[],[],[],"Великий Новгород, улица Державина, 1",4923270,100 — 500,18.0,Государственное областное бюджетное учреждение здравоохранения НОВГОРОДСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ ПЕРИНАТАЛЬНЫЙ ИМЕНИ В. Ю. МИШЕКУРИНА,Без опыта,Полный рабочий день,Не имеет значения,58.548073,31.304293,https://novgorod.superjob.ru/vakansii/uborschica-51781705.html,31046.5
51801666,Приемщик в Гипермаркет Магнит,43600,60500,rub,"['Транспорт, логистика, ВЭД', 'Услуги, ремонт, сервисное обслуживание']","['Складское хозяйство', 'Автосервис']",Краснодар,[],[],[],"Краснодар, Березовый, Ейское Шоссе, 40",280168,более 5000,18164.0,"Магнит, Розничная сеть",Не имеет значения,Сменный график работы,Не имеет значения,45.158104,39.000816,https://krasnodar.superjob.ru/vakansii/priemschik-v-gipermarket-magnit-51801666.html,52050.0
51833831,Электромонтер по ремонту и обслуживанию электрооборудования,180000,196000,rub,"['Услуги, ремонт, сервисное обслуживание']","['Телекоммуникационное оборудование и сети', 'Промышленное оборудование']",Бованенково (газовое месторождение),[],[],[],,4407559,менее 50,21.0,ГСП-6,От 1 года,Полный рабочий день,Не имеет значения,,,https://bovanenkovo.superjob.ru/vakansii/elektromonter-po-remontu-i-obsluzhivaniyu-elektrooborudovaniya-51833831.html,188000.0
51869626,Слесарь по ремонту технологического оборудования 5 разряд (обогатительная фабрика),194000,222000,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Якутск,[],[],[],"Республика Саха (Якутия), Якутск, улица Орджоникидзе, 36/1",211545,500 — 1000,237.0,Прогноз,От 3 лет,Полный рабочий день,Не имеет значения,62.030087,129.73024,https://yakutsk.superjob.ru/vakansii/slesar-po-remontu-tehnologicheskogo-oborudovaniya-5-razryad-51869626.html,208000.0
51869650,Уборщица 2/2,45000,45000,rub,"['Услуги, ремонт, сервисное обслуживание']",['Клининг'],Петергоф,[],[],[],"Санкт-Петербург, Петергоф, Гофмейстерская улица, 1",2291725,менее 50,3.0,СРМ ПРОМАЛЬП,Без опыта,Полный рабочий день,Не имеет значения,59.861336,29.97662,https://petergof.superjob.ru/vakansii/uborschica-2-51869650.html,45000.0
51550698,Моторист,120000,250000,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Автосервис', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,['Преображенская площадь'],['Сокольническая'],['red'],"Москва, Суворовская улица, 29с2",2973256,менее 50,64.0,ГУ Автомобильные дороги ВАО,От 1 года,Полный рабочий день,Не имеет значения,55.79158,37.710079,https://www.superjob.ru/vakansii/motorist-51550698.html,185000.0
33110778,Электромонтер по ремонту и обслуживанию электрооборудования (ХА),79000,92000,rub,"['Услуги, ремонт, сервисное обслуживание']","['Телекоммуникационное оборудование и сети', 'Промышленное оборудование']",Хабаровск,[],[],[],"Хабаровск, Железнодорожный район",2464328,1000 — 5000,40.0,Хабаровский аэропорт,От 3 лет,Полный рабочий день,Среднее специальное,48.489887,135.13652,https://habarovsk.superjob.ru/vakansii/elektromonter-po-remontu-i-obsluzhivaniyu-elektrooborudovaniya-33110778.html,85500.0
34206889,Электромонтер по обслуживанию электрооборудования,35000,45000,rub,"['Безопасность, службы охраны', 'Строительство, проектирование, недвижимость', 'Услуги, ремонт, сервисное обслуживание']","['Видеонаблюдение', 'ЖКХ', 'Электроснабжение', 'Слаботочные системы и сети', 'Телекоммуникационное оборудование и сети']",Бердск,[],[],[],"Новосибирская область, Бердск, улица Ленина, 89/15",2005203,менее 50,1.0,Сервис-Телеком,От 1 года,Полный рабочий день,Среднее специальное,54.757572,83.114601,https://berdsk.superjob.ru/vakansii/elektromonter-po-obsluzhivaniyu-elektrooborudovaniya-34206889.html,40000.0
50815893,Слесарь по ремонту автомобилей-автоэлектрик,180000,230000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Автомобильная промышленность', 'Автосервис', 'Квалифицированный рабочий']",Балей,[],[],[],,938739,более 5000,34.0,Горно-металлургический комплекс,От 1 года,Работа вахтовым методом,Не имеет значения,,,https://balej.superjob.ru/vakansii/slesar-po-remontu-avtomobilej-avtoelektrik-50815893.html,205000.0
51022449,Водитель-экспедитор на доставку бытовой техники,114000,140000,rub,"['Транспорт, логистика, ВЭД', 'Услуги, ремонт, сервисное обслуживание']","['Автоперевозки', 'Складское хозяйство', 'Автосервис']",Алексин,[],[],[],"Московская область, муниципальный округ Чехов, село Новосёлки, промышленная зона Новосёлки, вл11с5",100593,более 5000,1143.0,"Группа ""М. Видео-Эльдорадо""",От 1 года,Сменный график работы,Не имеет значения,55.123512,37.549759,https://aleksin.superjob.ru/vakansii/voditel-ekspeditor-na-dostavku-bytovoj-tehniki-51022449.html,127000.0
51154490,Оператор-наладчик линии этикетировки консервной продукции,80000,100000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Промышленное оборудование', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Балашиха,[],[],[],"Московская область, Балашиха, микрорайон Саввино, Саввинская улица, 12",3955009,менее 50,13.0,Заднепровская Анна Сергеевна,От 1 года,Полный рабочий день,Не имеет значения,55.727142,38.029324,https://balashiha.superjob.ru/vakansii/operator-naladchik-linii-etiketirovki-konservnoj-produkcii-51154490.html,90000.0
51181154,"Горничная на вахту на север (ЯНАО, ХМАО, Чукотка, Таймыр)",109000,142500,rub,"['Услуги, ремонт, сервисное обслуживание', 'Домашний персонал']","['Клининг', 'Уборка и помощь по дому']",Сыктывкар,[],[],[],,4744563,1000 — 5000,4189.0,АКС,Без опыта,Работа вахтовым методом,Не имеет значения,,,https://syktyvkar.superjob.ru/vakansii/gornichnaya-na-vahtu-na-sever-51181154.html,125750.0
51734522,Автослесарь по ремонту грузовых автомобилей,100000,140000,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Автосервис', 'Квалифицированный рабочий']",Москва,[],[],[],"Москва, Старопокровский проезд",3726411,менее 50,4.0,СтройПроект-М,От 3 лет,Полный рабочий день,Не имеет значения,55.614323,37.61882,https://www.superjob.ru/vakansii/avtoslesar-po-remontu-gruzovyh-avtomobilej-51734522.html,120000.0
50340941,Автоэлектрик,69000,69000,rub,"['Транспорт, логистика, ВЭД', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Автоперевозки', 'Автосервис', 'Другое', 'Начало карьеры, мало опыта', 'Квалифицированный рабочий']",Шлиссельбург,[],[],[],"Ленинградская область, Кировский район, Шлиссельбург",666117,1000 — 5000,80.0,Птицефабрика Синявинская,От 1 года,Полный рабочий день,Не имеет значения,59.944958,31.034754,https://shlisselburg.superjob.ru/vakansii/avtoelektrik-50340941.html,69000.0
51767230,Слесарь по ремонту газового оборудования,100000,150000,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Квалифицированный рабочий']",Москва,[],[],[],"Москва, Мрузовский переулок, 11с1",202378,1000 — 5000,36.0,МОСГАЗ,От 1 года,Полный рабочий день,Не имеет значения,55.75745,37.667419,https://www.superjob.ru/vakansii/slesar-po-remontu-gazovogo-oborudovaniya-51767230.html,125000.0
51767151,Ведущий инженер по подключению абонентов,55000,60000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Строительство, проектирование, недвижимость']","['Промышленное оборудование', 'Телекоммуникационное оборудование и сети', 'Слаботочные системы и сети']",Уруссу,[],[],[],"Республика Татарстан (Татарстан), Ютазинский район, посёлок городского типа Уруссу, Уруссинская улица, 44",4243646,более 5000,1.0,Таттелеком,От 1 года,Полный рабочий день,Не имеет значения,54.599434,53.467258,https://urussu.superjob.ru/vakansii/veduschij-inzhener-po-podklyucheniyu-abonentov-51767151.html,57500.0
51827373,Приемщик в Гипермаркет Магнит,42200,58600,rub,"['Транспорт, логистика, ВЭД', 'Услуги, ремонт, сервисное обслуживание']","['Складское хозяйство', 'Автосервис']",Краснодар,[],[],[],"Краснодар, Ставропольская, 100",280168,более 5000,18164.0,"Магнит, Розничная сеть",Не имеет значения,Сменный график работы,Не имеет значения,45.019066,38.998642,https://krasnodar.superjob.ru/vakansii/priemschik-v-gipermarket-magnit-51827373.html,50400.0
51830816,Электромонтер по ремонту и обслуживанию электрооборудования,169000,196000,rub,"['Строительство, проектирование, недвижимость', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Строительно-монтажные работы', 'Электроснабжение', 'Телекоммуникационное оборудование и сети', 'Промышленное оборудование', 'Квалифицированный рабочий']",Бованенково (газовое месторождение),[],[],[],,4407559,менее 50,21.0,ГСП-6,От 1 года,Полный рабочий день,Не имеет значения,,,https://bovanenkovo.superjob.ru/vakansii/elektromonter-po-remontu-i-obsluzhivaniyu-elektrooborudovaniya-51830816.html,182500.0
51846548,"Пекарь (Заволжье, Дзержинского, 35)",50400,57900,rub,"['Услуги, ремонт, сервисное обслуживание', 'Продажи']","['Химчистки, прачечные', 'Оптовая торговля']",Заволжье,[],[],[],,2635306,более 5000,45940.0,Пятёрочка,Не имеет значения,Частичная занятость / Совместительство,Не имеет значения,,,https://zavolzhe.superjob.ru/vakansii/pekar-51846548.html,54150.0
51833640,Автоэлектрик грузовых автомобилей,350000,500000,rub,"['Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Автосервис', 'Квалифицированный рабочий']",Домодедово,[],[],[],"Московская область, Домодедово, Центральный микрорайон, Станционная улица, 3а",0,,,,От 1 года,Работа вахтовым методом,Не имеет значения,55.444492,37.774551,https://domodedovo.superjob.ru/vakansii/avtoelektrik-gruzovyh-avtomobilej-51833640.html,425000.0
43638869,Электромонтер по ремонту и монтажу кабельных линий (ХА),79000,92000,rub,"['Строительство, проектирование, недвижимость', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Строительно-монтажные работы', 'Телекоммуникационное оборудование и сети', 'Промышленное оборудование', 'Квалифицированный рабочий']",Хабаровск,[],[],[],"Хабаровск, Железнодорожный район",2464328,1000 — 5000,40.0,Хабаровский аэропорт,От 1 года,Полный рабочий день,Среднее специальное,48.489887,135.13652,https://habarovsk.superjob.ru/vakansii/elektromonter-po-remontu-i-montazhu-kabelnyh-linij-43638869.html,85500.0
47171493,Администратор автосервиса,28000,60000,rub,"['Административная работа, секретариат, АХО', 'Услуги, ремонт, сервисное обслуживание']","['Секретариат, ресепшн, офис-менеджмент', 'Автосервис']",Ангарск,[],[],[],"Иркутская область, Ангарск, 257-й квартал, 4",4515326,менее 50,1.0,Зырянов Петр Игоревич,От 1 года,Сменный график работы,Не имеет значения,52.503723,103.870026,https://angarsk.superjob.ru/vakansii/administrator-avtoservisa-47171493.html,44000.0
48641459,Электрослесарь (слесарь) дежурный и по ремонту оборудования (с и. о. аккумуляторщика),150000,183000,rub,"['Строительство, проектирование, недвижимость', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Электроснабжение', 'Промышленное оборудование', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Хабаровск,[],[],[],,465572,1000 — 5000,559.0,"Артель старателей ""Амур""",От 1 года,Работа вахтовым методом,Не имеет значения,,,https://habarovsk.superjob.ru/vakansii/elektroslesar-48641459.html,166500.0
